"","tok","RF_PoStag","tree_PoStag","tok_2","f.s","tok_3","oed_check","oed_FALSE","oed_TRUE","oed_tt","oed_NNS","punct","tok.to.edit","pdf.page"
"36",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",15
"37","may","FM","MD","may",NA,"may",0,NA,"may",NA,NA,NA,"may",15
"38","be","FM","VB","be",NA,"be",0,NA,"be",NA,NA,NA,"be",15
"39","put","FM","VVN","put",NA,"put",0,NA,"put",NA,NA,NA,"put",15
"40","into","N.Name.*.*.*","IN","into",NA,"into",0,NA,"into",NA,NA,NA,"into",15
"41","their","FM","PP$","their",NA,"their",0,NA,"their",NA,NA,NA,"their",15
"42","hands","FM","NNS","hands",NA,"hands",0,NA,"hands",NA,NA,NA,"hands",15
"43","with","FM","IN","with",NA,"with",0,NA,"with",NA,NA,NA,"with",15
"44","ſafety","FM","NN","safety","safety","safety",0,NA,"safety",NA,NA,NA,"safety",15
"45",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",15
"46","fuch","FM","NN","fuch","fuch","fuch",1,"fuch",NA,NA,NA,NA,NA,15
"47","as","ADV","IN","as",NA,"as",0,NA,"as",NA,NA,NA,"as",15
"48","the","FM","DT","the",NA,"the",0,NA,"the",NA,NA,NA,"the",15
"49","Spectators","FM","NNS","Spectators",NA,"Spectators",1,"Spectators",NA,NA,"Spectators",NA,"Spectators",15
"50",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",15
"51","Tatlers","N.Name.Gen.Sg.*","NP","Tatlers",NA,"Tatlers",1,"Tatlers",NA,NA,NA,NA,NA,15
"52",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",15
"53","Guardians","N.Name.Gen.Sg.Neut","NNS","Guardians",NA,"Guardians",0,NA,"Guardians",NA,NA,NA,"Guardians",15
"54",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",15
"55","the","N.Name.*.*.*","DT","the",NA,"the",0,NA,"the",NA,NA,NA,"the",15
"56","Rambler","N.Name.*.*.*","NN","Rambler",NA,"Rambler",0,NA,"Rambler",NA,NA,NA,"Rambler",15
"57",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",15
"58","Idler","N.Name.Nom.Sg.*","NP","Idler",NA,"Idler",0,NA,"Idler",NA,NA,NA,"Idler",15
"59",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",15
"60","and","N.Name.*.*.*","CC","and",NA,"and",0,NA,"and",NA,NA,NA,"and",15
"61","Adventurer","N.Name.Nom.Sg.*","NN","Adventurer",NA,"Adventurer",0,NA,"Adventurer",NA,NA,NA,"Adventurer",15
"62",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",15
"63","and","FM","CC","and",NA,"and",0,NA,"and",NA,NA,NA,"and",15
"64","a","FM","DT","a",NA,"a",0,NA,"a",NA,NA,NA,"a",15
"65","few","FM","JJ","few","few","few",0,NA,"few",NA,NA,NA,"few",15
"66","other","N.Name.*.*.*","JJ","other",NA,"other",0,NA,"other",NA,NA,NA,"other",15
"67","periodical","FM","JJ","periodical",NA,"periodical",0,NA,"periodical",NA,NA,NA,"periodical",15
"68","pieces","FM","NNS","pieces",NA,"pieces",0,NA,"pieces",NA,NA,NA,"pieces",15
"69","of","FM","IN","of","of","of",0,NA,"of",NA,NA,NA,"of",15
"70","a","FM","DT","a",NA,"a",0,NA,"a",NA,NA,NA,"a",15
"71","later","FM","JJR","later",NA,"later",0,NA,"later",NA,NA,NA,"later",15
"72","date","FM","NN","date",NA,"date",0,NA,"date",NA,NA,NA,"date",15
"73",";","SYM.Pun.Sent",":",";",NA,";",1,";",NA,NA,NA,";",";",15
"74","theſe","FM","NNS","these",NA,"these",0,NA,"these",NA,NA,NA,"these",15
"75",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",15
"76","with","FM","IN","with",NA,"with",0,NA,"with",NA,NA,NA,"with",15
"77","perhaps","FM","RB","perhaps",NA,"perhaps",0,NA,"perhaps",NA,NA,NA,"perhaps",15
"78","the","FM","DT","the",NA,"the",0,NA,"the",NA,NA,NA,"the",15
"79","works","FM","NNS","works",NA,"works",0,NA,"works",NA,NA,NA,"works",15
"80","of","FM","IN","of","of","of",0,NA,"of",NA,NA,NA,"of",15
"81","our","FM","PP$","our",NA,"our",0,NA,"our",NA,NA,NA,"our",15
"82","great","FM","JJ","great",NA,"great",0,NA,"great",NA,NA,NA,"great",15
"83","poet","FM","NN","poet",NA,"poet",0,NA,"poet",NA,NA,NA,"poet",15
"84","Mr","FM","NN","Mr",NA,"Mr",0,NA,"Mr",NA,NA,NA,"Mr",15
"85",".","SYM.Pun.Sent","SENT",".",NA,".",1,".",NA,NA,NA,".",".",15
"86","Pope","N.Reg.Nom.Sg.Masc","NP","Pope",NA,"Pope",0,NA,"Pope",NA,NA,NA,"Pope",15
"87",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",15
"88","will","FM","MD","will",NA,"will",0,NA,"will",NA,NA,NA,"will",15
"89","open","FM","VV","open",NA,"open",0,NA,"open",NA,NA,NA,"open",15
"90","their","FM","PP$","their",NA,"their",0,NA,"their",NA,NA,NA,"their",15
"91","minds","FM","NNS","minds",NA,"minds",1,"minds",NA,NA,"minds",NA,"minds",15
"92","to","FM","TO","to",NA,"to",0,NA,"to",NA,NA,NA,"to",15
"93","all","FM","PDT","all",NA,"all",0,NA,"all",NA,NA,NA,"all",15
"94","the","FM","DT","the",NA,"the",0,NA,"the",NA,NA,NA,"the",15
"95","beauties","FM","NNS","beauties",NA,"beauties",0,NA,"beauties",NA,NA,NA,"beauties",15
"96","of","FM","IN","of","of","of",0,NA,"of",NA,NA,NA,"of",15
"97","our","FM","PP$","our",NA,"our",0,NA,"our",NA,NA,NA,"our",15
"98","admirable","ADJA.Pos.Acc.Pl.Fem","JJ","admirable",NA,"admirable",0,NA,"admirable",NA,NA,NA,"admirable",15
"99","language","FM","NN","language",NA,"language",0,NA,"language",NA,NA,NA,"language",15
"100",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",15
"101","and","FM","CC","and",NA,"and",0,NA,"and",NA,NA,NA,"and",15
"102","ſhew","FM","NN","shew",NA,"shew",1,"shew",NA,NA,NA,NA,NA,15
"103","at","FM","IN","at",NA,"at",0,NA,"at",NA,NA,NA,"at",15
"104","once","FM","RB","once",NA,"once",0,NA,"once",NA,NA,NA,"once",15
"105","both","FM","CC","both",NA,"both",0,NA,"both",NA,NA,NA,"both",15
"106","its","FM","PP$","its",NA,"its",0,NA,"its",NA,NA,NA,"its",15
"107","ſtrength","FM","NN","strength",NA,"strength",0,NA,"strength",NA,NA,NA,"strength",15
"108","and","FM","CC","and",NA,"and",0,NA,"and",NA,NA,NA,"and",15
"109","concifeneſs","FM","NNS","concifeness","concifeness","concifeness",1,"concifeness",NA,NA,"concifeness",NA,"concifeness",15
"110",".","SYM.Pun.Sent","SENT",".",NA,".",1,".",NA,NA,NA,".",".",15
"111","From","FM","IN","From",NA,"From",0,NA,"From",NA,NA,NA,"From",15
"112","this","FM","DT","this",NA,"this",0,NA,"this",NA,NA,NA,"this",15
"113","ſtage","N.Reg.Nom.Sg.Masc","NN","stage",NA,"stage",0,NA,"stage",NA,NA,NA,"stage",15
"114","of","FM","IN","of","of","of",0,NA,"of",NA,NA,NA,"of",15
"115","education","FM","NN","education",NA,"education",0,NA,"education",NA,NA,NA,"education",15
"116",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",15
"117","the","FM","DT","the",NA,"the",0,NA,"the",NA,NA,NA,"the",15
"118","ſcholar","FM","NN","scholar",NA,"scholar",0,NA,"scholar",NA,NA,NA,"scholar",15
"119","may","FM","MD","may",NA,"may",0,NA,"may",NA,NA,NA,"may",15
"120","next","ADJA.Pos.Acc.Sg.*","RB","next",NA,"next",0,NA,"next",NA,NA,NA,"next",15
"121","proceed","FM","VV","proceed",NA,"proceed",0,NA,"proceed",NA,NA,NA,"proceed",15
"122","to","FM","TO","to",NA,"to",0,NA,"to",NA,NA,NA,"to",15
"123","hiftory","FM","NN","hiftory","hiftory","hiftory",1,"hiftory",NA,NA,NA,NA,NA,15
"124",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",15
"125","in","APPR.In","IN","in",NA,"in",0,NA,"in",NA,NA,NA,"in",15
"126","which","ADJD.Pos","WDT","which",NA,"which",0,NA,"which",NA,NA,NA,"which",15
"127","extenſive","ADJA.Pos.Dat.Sg.Neut","JJ","extensive",NA,"extensive",0,NA,"extensive",NA,NA,NA,"extensive",15
"128","field","N.Reg.Dat.Sg.Neut","NN","field","field","field",0,NA,"field",NA,NA,NA,"field",15
"129",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",15
"130","that","PRO.Dem.Subst.-.Nom.Sg.Neut","WDT","that",NA,"that",0,NA,"that",NA,NA,NA,"that",15
"131","of","FM","IN","of","of","of",0,NA,"of",NA,NA,NA,"of",15
"132","his","FM","PP$","his",NA,"his",0,NA,"his",NA,NA,NA,"his",15
"133","own","FM","JJ","own",NA,"own",0,NA,"own",NA,NA,NA,"own",15
"134","nation","FM","NN","nation",NA,"nation",0,NA,"nation",NA,NA,NA,"nation",15
"135","ought","FM","MD","ought",NA,"ought",0,NA,"ought",NA,NA,NA,"ought",15
"136","certainly","FM","RB","certainly",NA,"certainly",0,NA,"certainly",NA,NA,NA,"certainly",15
"137","to","FM","TO","to",NA,"to",0,NA,"to",NA,NA,NA,"to",15
"138","be","FM","VB","be",NA,"be",0,NA,"be",NA,NA,NA,"be",15
"139","preferred","FM","JJ","preferred","preferred","preferred",0,NA,"preferred",NA,NA,NA,"preferred",15
"140",".","SYM.Pun.Sent","SENT",".",NA,".",1,".",NA,NA,NA,".",".",15
"141","Every","FM","DT","Every",NA,"Every",0,NA,"Every",NA,NA,NA,"Every",15
"142","Engliſbman","N.Reg.Nom.Pl.Fem","NN","Englisbman",NA,"Englisbman",1,"Englisbman",NA,NA,NA,NA,NA,15
"143",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",15
"144","how","PROADV.Inter","WRB","how",NA,"how",0,NA,"how",NA,NA,NA,"how",15
"145","deſtitute","ADJA.Pos.Nom.Sg.Masc","JJ","destitute",NA,"destitute",0,NA,"destitute",NA,NA,NA,"destitute",15
"146","ſoever","N.Reg.Nom.Sg.Masc","NN","soever",NA,"soever",0,NA,"soever",NA,NA,NA,"soever",15
"147","of","N.Name.*.*.*","IN","of","of","of",0,NA,"of",NA,NA,NA,"of",15
"148","other","N.Name.*.*.*","JJ","other",NA,"other",0,NA,"other",NA,NA,NA,"other",15
"149","riches","ADJA.Pos.Acc.Sg.Neut","NNS","riches",NA,"riches",0,NA,"riches",NA,NA,NA,"riches",15
"150",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",15
"151","has","FM","VHZ","has",NA,"has",0,NA,"has",NA,NA,NA,"has",15
"152","one","ADJA.Pos.Acc.Sg.Fem","CD","one",NA,"one",0,NA,"one",NA,NA,NA,"one",15
"153","ineſtimable","N.Name.Acc.Sg.Fem","JJ","inestimable",NA,"inestimable",0,NA,"inestimable",NA,NA,NA,"inestimable",15
"154","treaſure","N.Name.Acc.Sg.Fem","NN","treasure",NA,"treasure",0,NA,"treasure",NA,NA,NA,"treasure",15
"155",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",15
"156","his","FM","PP$","his",NA,"his",0,NA,"his",NA,NA,NA,"his",15
"157","country","FM","NN","country",NA,"country",0,NA,"country",NA,NA,NA,"country",15
"158",";","SYM.Pun.Sent",":",";",NA,";",1,";",NA,NA,NA,";",";",15
"159","witl","FM","NN","witl",NA,"witl",1,"witl",NA,NA,NA,NA,NA,15
"160",".","SYM.Pun.Sent","SENT",".",NA,".",1,".",NA,NA,NA,".",".",15
"161","that","PRO.Dem.Subst.-.Nom.Sg.Neut","DT","that",NA,"that",0,NA,"that",NA,NA,NA,"that",15
"162","treafure","FM","NN","treafure","treafure","treafure",1,"treafure",NA,NA,NA,NA,NA,15
"163",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",15
"164","and","FM","CC","and",NA,"and",0,NA,"and",NA,NA,NA,"and",15
"165","all","FM","PDT","all",NA,"all",0,NA,"all",NA,NA,NA,"all",15
"166","its","FM","PP$","its",NA,"its",0,NA,"its",NA,NA,NA,"its",15
"167","advantages","ADJA.Pos.Acc.Sg.Neut","NNS","advantages",NA,"advantages",1,"advantages",NA,NA,"advantages",NA,"advantages",15
"168",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",15
"169","it","FM","PP","it",NA,"it",0,NA,"it",NA,NA,NA,"it",15
"170","ſhould","FM","NN","should",NA,"should",0,NA,"should",NA,NA,NA,"should",15
"171","be","FM","VB","be",NA,"be",0,NA,"be",NA,NA,NA,"be",15
"172","at","FM","IN","at",NA,"at",0,NA,"at",NA,NA,NA,"at",15
"173","once","FM","IN","once",NA,"once",0,NA,"once",NA,NA,NA,"once",15
"174","his","FM","PP$","his",NA,"his",0,NA,"his",NA,NA,NA,"his",15
"175","pleafure","FM","NN","pleafure","pleafure","pleafure",1,"pleafure",NA,NA,NA,NA,NA,15
"176","and","FM","CC","and",NA,"and",0,NA,"and",NA,NA,NA,"and",15
"177","his","FM","PP$","his",NA,"his",0,NA,"his",NA,NA,NA,"his",15
"178","boaft","VFIN.Full.3.Sg.Pres.Ind","NN","boaft","boaft","boaft",1,"boaft",NA,NA,NA,NA,NA,15
"179","to","FM","TO","to",NA,"to",0,NA,"to",NA,NA,NA,"to",15
"180","be","FM","VB","be",NA,"be",0,NA,"be",NA,NA,NA,"be",15
"181","thoroughly","FM","RB","thoroughly",NA,"thoroughly",0,NA,"thoroughly",NA,NA,NA,"thoroughly",15
"182","acquaited","FM","JJ","acquaited",NA,"acquaited",1,"acquaited",NA,NA,NA,NA,NA,15
"183",".","SYM.Pun.Sent","SENT",".",NA,".",1,".",NA,NA,NA,".",".",15
"184","Nor","FM","CC","Nor",NA,"Nor",0,NA,"Nor",NA,NA,NA,"Nor",15
"185","ſhould","FM","NN","should",NA,"should",0,NA,"should",NA,NA,NA,"should",15
"186","the","FM","DT","the",NA,"the",0,NA,"the",NA,NA,NA,"the",15
"187","pupils","FM","NNS","pupils",NA,"pupils",1,"pupils",NA,NA,"pupils",NA,"pupils",15
"188","delivery","FM","NN","delivery",NA,"delivery",0,NA,"delivery",NA,NA,NA,"delivery",15
"189","or","FM","CC","or",NA,"or",0,NA,"or",NA,NA,NA,"or",15
"190","manner","FM","NN","manner",NA,"manner",0,NA,"manner",NA,NA,NA,"manner",15
"191","of","FM","IN","of","of","of",0,NA,"of",NA,NA,NA,"of",15
"192","reading","FM","NN","reading",NA,"reading",0,NA,"reading",NA,NA,NA,"reading",15
"193","be","FM","VB","be",NA,"be",0,NA,"be",NA,NA,NA,"be",15
"194","omitted","FM","VVN","omitted",NA,"omitted",0,NA,"omitted",NA,NA,NA,"omitted",15
"195","among","FM","IN","among",NA,"among",0,NA,"among",NA,NA,NA,"among",15
"196","the","FM","DT","the",NA,"the",0,NA,"the",NA,NA,NA,"the",15
"197","reſt","FM","NN","rest",NA,"rest",0,NA,"rest",NA,NA,NA,"rest",15
"198","of","FM","IN","of","of","of",0,NA,"of",NA,NA,NA,"of",15
"199","his","FM","PP$","his",NA,"his",0,NA,"his",NA,NA,NA,"his",15
"200","inſtitutions","FM","NNS","institutions",NA,"institutions",0,NA,"institutions",NA,NA,NA,"institutions",15
"201",";","SYM.Pun.Sent",":",";",NA,";",1,";",NA,NA,NA,";",";",15
"202","for","FM","IN","for","for","for",0,NA,"for",NA,NA,NA,"for",15
"203","this","FM","DT","this",NA,"this",0,NA,"this",NA,NA,NA,"this",15
"204","purpofe","FM","NN","purpofe","purpofe","purpofe",1,"purpofe",NA,NA,NA,NA,NA,15
"205",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",15
"206","perhaps","FM","RB","perhaps",NA,"perhaps",0,NA,"perhaps",NA,NA,NA,"perhaps",15
"207",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",15
"208","thoſe","FM","NN","those",NA,"those",0,NA,"those",NA,NA,NA,"those",15
"209","works","FM","NNS","works",NA,"works",0,NA,"works",NA,NA,NA,"works",15
"210","which","VIMP.Full.2.Sg","WDT","which",NA,"which",0,NA,"which",NA,NA,NA,"which",15
"211","we","PRO.Pers.Subst.1.Nom.Pl.*","PP","we",NA,"we",0,NA,"we",NA,NA,NA,"we",15
"212","have","VIMP.Aux.2.Sg","VHP","have",NA,"have",0,NA,"have",NA,NA,NA,"have",15
"213","in","APPR.In","IN","in",NA,"in",0,NA,"in",NA,NA,NA,"in",15
"214","blank","ADJD.Pos","JJ","blank",NA,"blank",0,NA,"blank",NA,NA,NA,"blank",15
"215","verſe","ADJA.Pos.Acc.Pl.*","NNS","verse",NA,"verse",0,NA,"verse",NA,NA,NA,"verse",15
"216","are","FM","VBP","are",NA,"are",0,NA,"are",NA,NA,NA,"are",15
"217","extremely","FM","RB","extremely",NA,"extremely",0,NA,"extremely",NA,NA,NA,"extremely",15
"218","proper","ADJD.Pos","JJ","proper",NA,"proper",0,NA,"proper",NA,NA,NA,"proper",15
"219",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",15
"220","and","FM","CC","and",NA,"and",0,NA,"and",NA,NA,NA,"and",15
"221","a","FM","DT","a",NA,"a",0,NA,"a",NA,NA,NA,"a",15
"222","portion","FM","NN","portion",NA,"portion",0,NA,"portion",NA,NA,NA,"portion",15
"223","from","FM","IN","from","from","from",0,NA,"from",NA,NA,NA,"from",15
"224","one","FM","CD","one",NA,"one",0,NA,"one",NA,NA,NA,"one",15
"225","of","FM","IN","of","of","of",0,NA,"of",NA,NA,NA,"of",15
"226","thefe","FM","NP","thefe","thefe","thefe",1,"thefe",NA,NA,NA,NA,NA,15
"227","fhould","FM","NN","fhould","fhould","fhould",1,"fhould",NA,NA,NA,NA,NA,15
"228","every","FM","DT","every",NA,"every",0,NA,"every",NA,NA,NA,"every",15
"229","day","N.Reg.Nom.Sg.Masc","NN","day",NA,"day",0,NA,"day",NA,NA,NA,"day",15
"230","be","FM","VB","be",NA,"be",0,NA,"be",NA,NA,NA,"be",15
"231","firſt","FM","NN","first","first","first",0,NA,"first",NA,NA,NA,"first",15
"232","read","FM","VVN","read",NA,"read",0,NA,"read",NA,NA,NA,"read",15
"233","by","FM","IN","by",NA,"by",0,NA,"by",NA,NA,NA,"by",15
"234","the","FM","DT","the",NA,"the",0,NA,"the",NA,NA,NA,"the",15
"235","maſter","FM","NN","master",NA,"master",0,NA,"master",NA,NA,NA,"master",15
"236",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",15
"237","with","FM","IN","with",NA,"with",0,NA,"with",NA,NA,NA,"with",15
"238","the","FM","DT","the",NA,"the",0,NA,"the",NA,NA,NA,"the",15
"239","proper","ADJD.Pos","JJ","proper",NA,"proper",0,NA,"proper",NA,NA,NA,"proper",15
"240","pauſes","FM","NNS","pauses",NA,"pauses",1,"pauses",NA,NA,"pauses",NA,"pauses",15
"241","and","FM","CC","and",NA,"and",0,NA,"and",NA,NA,NA,"and",15
"242","juſt","FM","NN","just",NA,"just",0,NA,"just",NA,NA,NA,"just",15
"243","emphaſis","FM","NNS","emphasis",NA,"emphasis",0,NA,"emphasis",NA,NA,NA,"emphasis",15
"244",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",15
"245","and","FM","CC","and",NA,"and",0,NA,"and",NA,NA,NA,"and",15
"246","then","FM","RB","then",NA,"then",0,NA,"then",NA,NA,NA,"then",15
"247","the","FM","DT","the",NA,"the",0,NA,"the",NA,NA,NA,"the",15
"248","ſcholar","FM","JJ","scholar",NA,"scholar",0,NA,"scholar",NA,NA,NA,"scholar",15
"249","ſhould","FM","NN","should",NA,"should",0,NA,"should",NA,NA,NA,"should",15
"250","endeavouto","FM","NN","endeavouto",NA,"endeavouto",1,"endeavouto",NA,NA,NA,NA,NA,15
"251","imitate","FM","VVP","imitate",NA,"imitate",0,NA,"imitate",NA,NA,NA,"imitate",15
"252","him","FM","PP","him",NA,"him",0,NA,"him",NA,NA,NA,"him",15
"253",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",15
"254","as","ADV","RB","as",NA,"as",0,NA,"as",NA,NA,NA,"as",15
"255","far","ADJD.Pos","RB","far","far","far",0,NA,"far",NA,NA,NA,"far",15
"256","as","ADV","IN","as",NA,"as",0,NA,"as",NA,NA,NA,"as",15
"257","his","FM","PP$","his",NA,"his",0,NA,"his",NA,NA,NA,"his",15
"258","abilities","FM","NNS","abilities",NA,"abilities",1,"abilities",NA,NA,"abilities",NA,"abilities",15
"259","will","FM","MD","will",NA,"will",0,NA,"will",NA,NA,NA,"will",15
"260","permit","FM","VV","permit",NA,"permit",0,NA,"permit",NA,NA,NA,"permit",15
"261",".","SYM.Pun.Sent","SENT",".",NA,".",1,".",NA,NA,NA,".",".",15
"262","When","N.Name.Nom.Sg.Masc","WRB","When",NA,"When",0,NA,"When",NA,NA,NA,"When",15
"263","he","FM","PP","he",NA,"he",0,NA,"he",NA,NA,NA,"he",15
"264","is","FM","VBZ","is",NA,"is",0,NA,"is",NA,NA,NA,"is",15
"265","at","FM","IN","at",NA,"at",0,NA,"at",NA,NA,NA,"at",15
"266","aloſs","FM","NNS","aloss",NA,"aloss",1,"aloss",NA,NA,"aloss",NA,"aloss",15
"267","for","FM","IN","for","for","for",0,NA,"for",NA,NA,NA,"for",15
"268","the","FM","DT","the",NA,"the",0,NA,"the",NA,NA,NA,"the",15
"269","ian3","FM","JJ","ian3",NA,"ian3",1,"ian3",NA,NA,NA,NA,NA,15
"270","151","CARD","CD","151",NA,"151",1,"151",NA,NA,NA,NA,NA,15
