"","tok","RF_PoStag","tree_PoStag","tok_2","f.s","tok_3","oed_check","oed_FALSE","oed_TRUE","oed_tt","oed_NNS","punct","tok.to.edit","pdf.page"
"22","ſhew","FM","VV","shew",NA,"shew",1,"shew",NA,NA,NA,NA,NA,16
"23","him","FM","PP","him",NA,"him",0,NA,"him",NA,NA,NA,"him",16
"24","the","FM","DT","the",NA,"the",0,NA,"the",NA,NA,NA,"the",16
"25","peculiar","FM","JJ","peculiar",NA,"peculiar",0,NA,"peculiar",NA,NA,NA,"peculiar",16
"26","elegance","FM","NN","elegance",NA,"elegance",0,NA,"elegance",NA,NA,NA,"elegance",16
"27","of","FM","IN","of","of","of",0,NA,"of",NA,NA,NA,"of",16
"28","every","FM","DT","every",NA,"every",0,NA,"every",NA,NA,NA,"every",16
"29","expreflion","FM","NN","expreflion","expreflion","expreflion",1,"expreflion",NA,NA,NA,NA,NA,16
"30",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",16
"31","and","FM","CC","and",NA,"and",0,NA,"and",NA,NA,NA,"and",16
"32","to","FM","TO","to",NA,"to",0,NA,"to",NA,NA,NA,"to",16
"33","point","FM","VV","point",NA,"point",0,NA,"point",NA,NA,NA,"point",16
"34","out","FM","IN","out",NA,"out",0,NA,"out",NA,NA,NA,"out",16
"35","which","VFIN.Full.3.Sg.Past.Ind","WDT","which",NA,"which",0,NA,"which",NA,NA,NA,"which",16
"36","are","FM","VBP","are",NA,"are",0,NA,"are",NA,NA,NA,"are",16
"37","obſolete","N.Reg.Nom.Sg.Fem","JJ","obsolete",NA,"obsolete",0,NA,"obsolete",NA,NA,NA,"obsolete",16
"38",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",16
"39","or","FM","CC","or",NA,"or",0,NA,"or",NA,NA,NA,"or",16
"40","which","ADJD.Pos","WDT","which",NA,"which",0,NA,"which",NA,NA,NA,"which",16
"41","but","CONJ.Coord.-","RB","but",NA,"but",0,NA,"but",NA,NA,NA,"but",16
"42","lately","FM","RB","lately",NA,"lately",0,NA,"lately",NA,NA,NA,"lately",16
"43","introduced","FM","VVN","introduced",NA,"introduced",0,NA,"introduced",NA,NA,NA,"introduced",16
"44","into","N.Name.*.*.*","IN","into",NA,"into",0,NA,"into",NA,NA,NA,"into",16
"45","the","FM","DT","the",NA,"the",0,NA,"the",NA,NA,NA,"the",16
"46","language","FM","NN","language",NA,"language",0,NA,"language",NA,NA,NA,"language",16
"47",".","SYM.Pun.Sent","SENT",".",NA,".",1,".",NA,NA,NA,".",".",16
"48","The","FM","DT","The",NA,"The",0,NA,"The",NA,NA,NA,"The",16
"49","learner","FM","NN","learner",NA,"learner",0,NA,"learner",NA,NA,NA,"learner",16
"50","fhould","FM","NN","fhould","fhould","fhould",1,"fhould",NA,NA,NA,NA,NA,16
"51","not","PART.Verb","RB","not",NA,"not",0,NA,"not",NA,NA,NA,"not",16
"52","only","FM","RB","only",NA,"only",0,NA,"only",NA,NA,NA,"only",16
"53","be","FM","VB","be",NA,"be",0,NA,"be",NA,NA,NA,"be",16
"54","thus","FM","RB","thus",NA,"thus",0,NA,"thus",NA,NA,NA,"thus",16
"55","employed","FM","VVN","employed",NA,"employed",0,NA,"employed",NA,NA,NA,"employed",16
"56","in","FM","IN","in",NA,"in",0,NA,"in",NA,NA,NA,"in",16
"57","reading","FM","NN","reading",NA,"reading",0,NA,"reading",NA,NA,NA,"reading",16
"58",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",16
"59","but","CONJ.Coord.-","CC","but",NA,"but",0,NA,"but",NA,NA,NA,"but",16
"60","in","APPR.In","IN","in",NA,"in",0,NA,"in",NA,NA,NA,"in",16
"61","writing","FM","NN","writing",NA,"writing",0,NA,"writing",NA,NA,NA,"writing",16
"62","extracts","FM","VVZ","extracts",NA,"extracts",0,NA,"extracts",NA,NA,NA,"extracts",16
"63","from","FM","IN","from","from","from",0,NA,"from",NA,NA,NA,"from",16
"64","thoſe","FM","NN","those",NA,"those",0,NA,"those",NA,NA,NA,"those",16
"65","bocks","FM","NNS","bocks",NA,"bocks",1,"bocks",NA,NA,"bocks",NA,"bocks",16
"66",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",16
"67","and","FM","CC","and",NA,"and",0,NA,"and",NA,NA,NA,"and",16
"68","even","FM","RB","even",NA,"even",0,NA,"even",NA,NA,NA,"even",16
"69","ſhould","FM","NN","should",NA,"should",0,NA,"should",NA,NA,NA,"should",16
"70","get","FM","VV","get",NA,"get",0,NA,"get",NA,NA,NA,"get",16
"71","ſome","FM","NN","some",NA,"some",0,NA,"some",NA,NA,NA,"some",16
"72","of","FM","IN","of","of","of",0,NA,"of",NA,NA,NA,"of",16
"73","the","FM","DT","the",NA,"the",0,NA,"the",NA,NA,NA,"the",16
"74","moſt","N.Reg.Nom.Sg.Fem","JJ","most",NA,"most",0,NA,"most",NA,NA,NA,"most",16
"75","ſtriking","ADJD.Pos","NN","striking",NA,"striking",0,NA,"striking",NA,NA,NA,"striking",16
"76","paffages","ADJA.Pos.Acc.Sg.Neut","NNS","paffages","paffages","paffages",1,"paffages",NA,NA,"paffages",NA,"paffages",16
"77","by","FM","IN","by",NA,"by",0,NA,"by",NA,NA,NA,"by",16
"78","heart","FM","NN","heart",NA,"heart",0,NA,"heart",NA,NA,NA,"heart",16
"79",".","SYM.Pun.Sent","SENT",".",NA,".",1,".",NA,NA,NA,".",".",16
"80","By","FM","IN","By",NA,"By",0,NA,"By",NA,NA,NA,"By",16
"81","theſe","FM","JJ","these",NA,"these",0,NA,"these",NA,NA,NA,"these",16
"82","means","FM","NNS","means",NA,"means",0,NA,"means",NA,NA,NA,"means",16
"83",".","SYM.Pun.Sent","SENT",".",NA,".",1,".",NA,NA,NA,".",".",16
"84","having","FM","VHG","having",NA,"having",0,NA,"having",NA,NA,NA,"having",16
"85","amaffed","FM","VVN","amaffed","amaffed","amaffed",1,"amaffed",NA,NA,NA,NA,NA,16
"86","a","FM","DT","a",NA,"a",0,NA,"a",NA,NA,NA,"a",16
"87","fund","FM","NN","fund","fund","fund",0,NA,"fund",NA,NA,NA,"fund",16
"88","of","FM","IN","of","of","of",0,NA,"of",NA,NA,NA,"of",16
"89","beautiful","FM","JJ","beautiful","beautiful","beautiful",0,NA,"beautiful",NA,NA,NA,"beautiful",16
"90","metaphors","FM","NNS","metaphors",NA,"metaphors",1,"metaphors",NA,NA,"metaphors",NA,"metaphors",16
"91","and","FM","CC","and",NA,"and",0,NA,"and",NA,NA,NA,"and",16
"92","cxquifite","FM","NN","cxquifite","cxquifite","cxquifite",1,"cxquifite",NA,NA,NA,NA,NA,16
"93","deſcriptions","FM","NNS","descriptions",NA,"descriptions",1,"descriptions",NA,NA,"descriptions",NA,"descriptions",16
"94",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",16
"95","he","FM","PP","he",NA,"he",0,NA,"he",NA,NA,NA,"he",16
"96","may","FM","MD","may",NA,"may",0,NA,"may",NA,NA,NA,"may",16
"97","be","FM","VB","be",NA,"be",0,NA,"be",NA,NA,NA,"be",16
"98","at","FM","IN","at",NA,"at",0,NA,"at",NA,NA,NA,"at",16
"99","length","FM","NN","length",NA,"length",0,NA,"length",NA,NA,NA,"length",16
"100","ſet","FM","NN","set",NA,"set",0,NA,"set",NA,NA,NA,"set",16
"101","to","FM","TO","to",NA,"to",0,NA,"to",NA,NA,NA,"to",16
"102","compofe","FM","VV","compofe","compofe","compofe",1,"compofe",NA,NA,NA,NA,NA,16
"103","ſomething","N.Reg.Nom.Sg.Fem","VVG","something",NA,"something",0,NA,"something",NA,NA,NA,"something",16
"104","either","ADJD.Comp","RB","either",NA,"either",0,NA,"either",NA,NA,NA,"either",16
"105","in","APPR.In","IN","in",NA,"in",0,NA,"in",NA,NA,NA,"in",16
"106","profe","FM","NN","profe","profe","profe",1,"profe",NA,NA,NA,NA,NA,16
"107","or","FM","CC","or",NA,"or",0,NA,"or",NA,NA,NA,"or",16
"108","verſe","FM","NN","verse",NA,"verse",0,NA,"verse",NA,NA,NA,"verse",16
"109",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",16
"110","either","ADJD.Comp","CC","either",NA,"either",0,NA,"either",NA,NA,NA,"either",16
"111","a","FM","DT","a",NA,"a",0,NA,"a",NA,NA,NA,"a",16
"112","letter","FM","NN","letter",NA,"letter",0,NA,"letter",NA,NA,NA,"letter",16
"113","or","FM","CC","or",NA,"or",0,NA,"or",NA,NA,NA,"or",16
"114","an","APPR.An","DT","an",NA,"an",0,NA,"an",NA,NA,NA,"an",16
"115","epiſtle","N.Reg.Dat.Sg.Fem","NN","epistle",NA,"epistle",0,NA,"epistle",NA,NA,NA,"epistle",16
"116",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",16
"117","which","VFIN.Full.3.Sg.Past.Ind","WDT","which",NA,"which",0,NA,"which",NA,NA,NA,"which",16
"118","ſhould","FM","NN","should",NA,"should",0,NA,"should",NA,NA,NA,"should",16
"119","be","FM","VB","be",NA,"be",0,NA,"be",NA,NA,NA,"be",16
"120","firſt","FM","JJ","first","first","first",0,NA,"first",NA,NA,NA,"first",16
"121","corrected","FM","VVN","corrected",NA,"corrected",0,NA,"corrected",NA,NA,NA,"corrected",16
"122","ſeveral","FM","JJ","several",NA,"several",0,NA,"several",NA,NA,NA,"several",16
"123","times","FM","NNS","times",NA,"times",0,NA,"times",NA,NA,NA,"times",16
"124","by","FM","IN","by",NA,"by",0,NA,"by",NA,NA,NA,"by",16
"125","himſelf","FM","NN","himself","himself","himself",0,NA,"himself",NA,NA,NA,"himself",16
"126",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",16
"127","and","FM","CC","and",NA,"and",0,NA,"and",NA,NA,NA,"and",16
"128","then","FM","RB","then",NA,"then",0,NA,"then",NA,NA,NA,"then",16
"129","by","FM","IN","by",NA,"by",0,NA,"by",NA,NA,NA,"by",16
"130","his","FM","PP$","his",NA,"his",0,NA,"his",NA,NA,NA,"his",16
"131","tutor","FM","NN","tutor",NA,"tutor",0,NA,"tutor",NA,NA,NA,"tutor",16
"132",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",16
"133","whoſe","FM","JJ","whose",NA,"whose",1,"whose",NA,NA,NA,NA,NA,16
"134","buſi","FM","NN","busi",NA,"busi",1,"busi",NA,NA,NA,NA,NA,16
"135","⸗","FM","NN","⸗",NA,"⸗",1,"⸗",NA,NA,NA,NA,NA,16
"136","neſs","FM","NNS","ness",NA,"ness",0,NA,"ness",NA,NA,NA,"ness",16
"137","it","FM","PP","it",NA,"it",0,NA,"it",NA,NA,NA,"it",16
"138","fhould","FM","NP","fhould","fhould","fhould",1,"fhould",NA,NA,NA,NA,NA,16
"139","be","FM","VB","be",NA,"be",0,NA,"be",NA,NA,NA,"be",16
"140","conſtantly","FM","JJ","constantly",NA,"constantly",0,NA,"constantly",NA,NA,NA,"constantly",16
"141","to","FM","TO","to",NA,"to",0,NA,"to",NA,NA,NA,"to",16
"142","refer","FM","VV","refer","refer","refer",0,NA,"refer",NA,NA,NA,"refer",16
"143","him","FM","PP","him",NA,"him",0,NA,"him",NA,NA,NA,"him",16
"144","to","FM","TO","to",NA,"to",0,NA,"to",NA,NA,NA,"to",16
"145","his","FM","PP$","his",NA,"his",0,NA,"his",NA,NA,NA,"his",16
"146","Grammar","N.Name.Nom.Sg.Masc","NN","Grammar",NA,"Grammar",0,NA,"Grammar",NA,NA,NA,"Grammar",16
"147","for","N.Name.*.*.*","IN","for","for","for",0,NA,"for",NA,NA,NA,"for",16
"148","a","N.Name.*.*.*","DT","a",NA,"a",0,NA,"a",NA,NA,NA,"a",16
"149","juſt","N.Name.*.*.*","JJ","just",NA,"just",0,NA,"just",NA,NA,NA,"just",16
"150","diſpoſition","N.Name.*.*.*","NN","disposition",NA,"disposition",0,NA,"disposition",NA,NA,NA,"disposition",16
"151","of","N.Name.*.*.*","IN","of","of","of",0,NA,"of",NA,NA,NA,"of",16
"152","the","N.Name.*.*.*","DT","the",NA,"the",0,NA,"the",NA,NA,NA,"the",16
"153","Syntax","N.Reg.Nom.Sg.Fem","NN","Syntax",NA,"Syntax",0,NA,"Syntax",NA,NA,NA,"Syntax",16
"154",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",16
"155","and","FM","CC","and",NA,"and",0,NA,"and",NA,NA,NA,"and",16
"156","eyen","FM","NN","eyen",NA,"eyen",1,"eyen",NA,NA,NA,NA,NA,16
"157","to","FM","TO","to",NA,"to",0,NA,"to",NA,NA,NA,"to",16
"158","go","FM","VV","go",NA,"go",0,NA,"go",NA,NA,NA,"go",16
"159","ſo","FM","NN","so",NA,"so",0,NA,"so",NA,NA,NA,"so",16
"160","far","FM","RB","far","far","far",0,NA,"far",NA,NA,NA,"far",16
"161","as","ADV","RB","as",NA,"as",0,NA,"as",NA,NA,NA,"as",16
"162","to","FM","TO","to",NA,"to",0,NA,"to",NA,NA,NA,"to",16
"163","make","FM","VV","make",NA,"make",0,NA,"make",NA,NA,NA,"make",16
"164","him","FM","PP","him",NA,"him",0,NA,"him",NA,NA,NA,"him",16
"165","give","FM","VV","give",NA,"give",0,NA,"give",NA,NA,NA,"give",16
"166","an","APPR.An","DT","an",NA,"an",0,NA,"an",NA,NA,NA,"an",16
"167","account","FM","NN","account",NA,"account",0,NA,"account",NA,NA,NA,"account",16
"168","of","FM","IN","of","of","of",0,NA,"of",NA,NA,NA,"of",16
"169","every","FM","DT","every",NA,"every",0,NA,"every",NA,NA,NA,"every",16
"170","part","FM","NN","part",NA,"part",0,NA,"part",NA,NA,NA,"part",16
"171","of","FM","IN","of","of","of",0,NA,"of",NA,NA,NA,"of",16
"172","ſpeech","FM","NNS","speech",NA,"speech",0,NA,"speech",NA,NA,NA,"speech",16
"173","which","VFIN.Full.3.Sg.Past.Ind","WDT","which",NA,"which",0,NA,"which",NA,NA,NA,"which",16
"174","his","FM","PP$","his",NA,"his",0,NA,"his",NA,NA,NA,"his",16
"175","epiftle","FM","NN","epiftle","epiftle","epiftle",1,"epiftle",NA,NA,NA,NA,NA,16
"176","contains","FM","VVZ","contains",NA,"contains",1,"contains",NA,NA,NA,NA,NA,16
"177",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",16
"178","and","FM","CC","and",NA,"and",0,NA,"and",NA,NA,NA,"and",16
"179","poit","FM","NN","poit",NA,"poit",1,"poit",NA,NA,NA,NA,NA,16
"180","to","FM","TO","to",NA,"to",0,NA,"to",NA,NA,NA,"to",16
"181","each","ADJD.Pos","DT","each",NA,"each",0,NA,"each",NA,NA,NA,"each",16
"182","accordine","FM","NN","accordine",NA,"accordine",1,"accordine",NA,NA,NA,NA,NA,16
"183","to","FM","TO","to",NA,"to",0,NA,"to",NA,NA,NA,"to",16
"184","the","FM","DT","the",NA,"the",0,NA,"the",NA,NA,NA,"the",16
"185","general","ADJD.Pos","JJ","general",NA,"general",0,NA,"general",NA,NA,NA,"general",16
"186","praxis","FM","NN","praxis",NA,"praxis",0,NA,"praxis",NA,NA,NA,"praxis",16
"187","on","FM","IN","on",NA,"on",0,NA,"on",NA,NA,NA,"on",16
"188","Grammar","N.Name.Nom.Sg.*","NN","Grammar",NA,"Grammar",0,NA,"Grammar",NA,NA,NA,"Grammar",16
"189",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",16
"190","laid","FM","VVN","laid",NA,"laid",0,NA,"laid",NA,NA,NA,"laid",16
"191","down","ADJD.Pos","RP","down",NA,"down",0,NA,"down",NA,NA,NA,"down",16
"192","in","APPR.In","IN","in",NA,"in",0,NA,"in",NA,NA,NA,"in",16
"193","the","FM","DT","the",NA,"the",0,NA,"the",NA,NA,NA,"the",16
"194","gégth","FM","JJ","gégth",NA,"gégth",1,"gégth",NA,NA,NA,NA,NA,16
"195","page","FM","NN","page",NA,"page",0,NA,"page",NA,NA,NA,"page",16
"196","of","FM","IN","of","of","of",0,NA,"of",NA,NA,NA,"of",16
"197","the","FM","DT","the",NA,"the",0,NA,"the",NA,NA,NA,"the",16
"198","preſent","FM","JJ","present",NA,"present",0,NA,"present",NA,NA,NA,"present",16
"199","work","FM","NN","work",NA,"work",0,NA,"work",NA,NA,NA,"work",16
"200",".","SYM.Pun.Sent","SENT",".",NA,".",1,".",NA,NA,NA,".",".",16
"201","Such","N.Name.Nom.Sg.*","JJ","Such",NA,"Such",0,NA,"Such",NA,NA,NA,"Such",16
"202","are","FM","VBP","are",NA,"are",0,NA,"are",NA,NA,NA,"are",16
"203","the","FM","DT","the",NA,"the",0,NA,"the",NA,NA,NA,"the",16
"204","helps","FM","VVZ","helps",NA,"helps",0,NA,"helps",NA,NA,NA,"helps",16
"205","given","FM","VVN","given",NA,"given",0,NA,"given",NA,NA,NA,"given",16
"206",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",16
"207","and","FM","CC","and",NA,"and",0,NA,"and",NA,NA,NA,"and",16
"208","fuch","FM","NN","fuch","fuch","fuch",1,"fuch",NA,NA,NA,NA,NA,16
"209","are","FM","VBP","are",NA,"are",0,NA,"are",NA,NA,NA,"are",16
"210","the","FM","DT","the",NA,"the",0,NA,"the",NA,NA,NA,"the",16
"211","difficulties","FM","NNS","difficulties","difficulties","difficulties",1,"difficulties",NA,NA,"difficulties",NA,"difficulties",16
"212","to","FM","TO","to",NA,"to",0,NA,"to",NA,NA,NA,"to",16
"213","be","FM","VB","be",NA,"be",0,NA,"be",NA,NA,NA,"be",16
"214","furmounted","FM","VVN","furmounted","furmounted","furmounted",1,"furmounted",NA,NA,NA,NA,NA,16
"215","in","APPR.In","IN","in",NA,"in",0,NA,"in",NA,NA,NA,"in",16
"216","attaining","FM","VVG","attaining",NA,"attaining",0,NA,"attaining",NA,NA,NA,"attaining",16
"217","a","FM","DT","a",NA,"a",0,NA,"a",NA,NA,NA,"a",16
"218","perfect","FM","JJ","perfect","perfect","perfect",0,NA,"perfect",NA,NA,NA,"perfect",16
"219","knowledge","FM","NN","knowledge",NA,"knowledge",0,NA,"knowledge",NA,NA,NA,"knowledge",16
"220","of","FM","IN","of","of","of",0,NA,"of",NA,NA,NA,"of",16
"221","our","FM","PP$","our",NA,"our",0,NA,"our",NA,NA,NA,"our",16
"222","language","FM","NN","language",NA,"language",0,NA,"language",NA,NA,NA,"language",16
"223",";","SYM.Pun.Sent",":",";",NA,";",1,";",NA,NA,NA,";",";",16
"224","a","FM","DT","a",NA,"a",0,NA,"a",NA,NA,NA,"a",16
"225","language","FM","NN","language",NA,"language",0,NA,"language",NA,NA,NA,"language",16
"226",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",16
"227","which","N.Name.Nom.Sg.Masc","WDT","which",NA,"which",0,NA,"which",NA,NA,NA,"which",16
"228","the","N.Name.*.*.*","DT","the",NA,"the",0,NA,"the",NA,NA,NA,"the",16
"229","reft","VFIN.Full.3.Sg.Pres.Ind","VVN","reft","reft","reft",0,NA,"reft",NA,NA,NA,"reft",16
"230","of","N.Name.*.*.*","IN","of","of","of",0,NA,"of",NA,NA,NA,"of",16
"231","Europe","N.Name.*.*.*","NP","Europe",NA,"Europe",0,NA,"Europe",NA,NA,NA,"Europe",16
"232","have","VFIN.Aux.1.Sg.Pres.Ind","VHP","have",NA,"have",0,NA,"have",NA,NA,NA,"have",16
"233","been","VINF.Full.-","VBN","been",NA,"been",1,"been",NA,NA,"been",NA,"been",16
"234","but","CONJ.Coord.-","RB","but",NA,"but",0,NA,"but",NA,NA,NA,"but",16
"235","lately","FM","RB","lately",NA,"lately",0,NA,"lately",NA,NA,NA,"lately",16
"236","made","FM","VVN","made",NA,"made",0,NA,"made",NA,NA,NA,"made",16
"237","acquainted","FM","VVN","acquainted",NA,"acquainted",0,NA,"acquainted",NA,NA,NA,"acquainted",16
"238","with","FM","IN","with",NA,"with",0,NA,"with",NA,NA,NA,"with",16
"239",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",16
"240","and","FM","CC","and",NA,"and",0,NA,"and",NA,NA,NA,"and",16
"241","which","ADJD.Pos","WDT","which",NA,"which",0,NA,"which",NA,NA,NA,"which",16
"242","they","FM","PP","they",NA,"they",0,NA,"they",NA,NA,NA,"they",16
"243","now","FM","RB","now",NA,"now",0,NA,"now",NA,NA,NA,"now",16
"244","regard","FM","VVP","regard",NA,"regard",0,NA,"regard",NA,NA,NA,"regard",16
"245","as","ADV","IN","as",NA,"as",0,NA,"as",NA,NA,NA,"as",16
"246","a","FM","DT","a",NA,"a",0,NA,"a",NA,NA,NA,"a",16
"247","new","FM","JJ","new",NA,"new",0,NA,"new",NA,NA,NA,"new",16
"248","diſcovered","FM","JJ","discovered",NA,"discovered",0,NA,"discovered",NA,NA,NA,"discovered",16
"249","mine","FM","NN","mine",NA,"mine",0,NA,"mine",NA,NA,NA,"mine",16
"250","of","FM","IN","of","of","of",0,NA,"of",NA,NA,NA,"of",16
"251","the","FM","DT","the",NA,"the",0,NA,"the",NA,NA,NA,"the",16
"252","richeft","VFIN.Full.3.Sg.Pres.Ind","NN","richeft","richeft","richeft",1,"richeft",NA,NA,NA,NA,NA,16
"253","oar","FM","NN","oar",NA,"oar",0,NA,"oar",NA,NA,NA,"oar",16
"254",".","SYM.Pun.Sent","SENT",".",NA,".",1,".",NA,NA,NA,".",".",16
"255","This","FM","DT","This",NA,"This",0,NA,"This",NA,NA,NA,"This",16
"256","language","FM","NN","language",NA,"language",0,NA,"language",NA,NA,NA,"language",16
"257","is","FM","VBZ","is",NA,"is",0,NA,"is",NA,NA,NA,"is",16
"258","now","FM","RB","now",NA,"now",0,NA,"now",NA,NA,NA,"now",16
"259","cultivated","FM","VVN","cultivated",NA,"cultivated",0,NA,"cultivated",NA,NA,NA,"cultivated",16
"260","by","FM","IN","by",NA,"by",0,NA,"by",NA,NA,NA,"by",16
"261","all","FM","PDT","all",NA,"all",0,NA,"all",NA,NA,NA,"all",16
"262","the","FM","DT","the",NA,"the",0,NA,"the",NA,NA,NA,"the",16
"263","polite","FM","JJ","polite",NA,"polite",0,NA,"polite",NA,NA,NA,"polite",16
"264","world","N.Name.*.*.*","NN","world",NA,"world",0,NA,"world",NA,NA,NA,"world",16
"265","abroad","FM","RB","abroad",NA,"abroad",0,NA,"abroad",NA,NA,NA,"abroad",16
"266",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",16
"267","while","FM","IN","while",NA,"while",0,NA,"while",NA,NA,NA,"while",16
"268","our","FM","PP$","our",NA,"our",0,NA,"our",NA,NA,NA,"our",16
"269","countrymen","FM","NNS","countrymen",NA,"countrymen",1,"countrymen",NA,NA,"countrymen",NA,"countrymen",16
"270","ſeem","FM","NN","seem",NA,"seem",0,NA,"seem",NA,NA,NA,"seem",16
"271","fupinely","FM","RB","fupinely","fupinely","fupinely",1,"fupinely",NA,NA,"fupinely",NA,"fupinely",16
"272","negligent","FM","JJ","negligent",NA,"negligent",0,NA,"negligent",NA,NA,NA,"negligent",16
"273","of","FM","IN","of","of","of",0,NA,"of",NA,NA,NA,"of",16
"274","it","FM","PP","it",NA,"it",0,NA,"it",NA,NA,NA,"it",16
"275","at","FM","IN","at",NA,"at",0,NA,"at",NA,NA,NA,"at",16
"276","home","ADV","NN","home",NA,"home",0,NA,"home",NA,NA,NA,"home",16
"277",".","SYM.Pun.Sent","SENT",".",NA,".",1,".",NA,NA,NA,".",".",16
"278","The","N.Name.*.*.*","DT","The",NA,"The",0,NA,"The",NA,NA,NA,"The",16
"279","fupineneſs","N.Name.*.*.*","NNS","fupineness","fupineness","fupineness",1,"fupineness",NA,NA,"fupineness",NA,"fupineness",16
"280","of","N.Name.*.*.*","IN","of","of","of",0,NA,"of",NA,NA,NA,"of",16
"281","my","FM","PP$","my",NA,"my",0,NA,"my",NA,NA,NA,"my",16
"282","countrymen","FM","NNS","countrymen",NA,"countrymen",1,"countrymen",NA,NA,"countrymen",NA,"countrymen",16
"283","10","CARD","CD","10",NA,"10",0,NA,"10",NA,NA,NA,"10",16
