"","tok","RF_PoStag","tree_PoStag","tok_2","f.s","tok_3","oed_check","oed_FALSE","oed_TRUE","oed_tt","oed_NNS","punct","tok.to.edit","pdf.page"
"597",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",4
"598","and","FM","CC","and",NA,"and",0,NA,"and",NA,NA,NA,"and",4
"599","ſo","FM","NN","so",NA,"so",0,NA,"so",NA,NA,NA,"so",4
"600","manifeſtly","FM","RB","manifestly","manifestly","manifestly",0,NA,"manifestly",NA,NA,NA,"manifestly",4
"601","deficient","FM","JJ","deficient","deficient","deficient",0,NA,"deficient",NA,NA,NA,"deficient",4
"602",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",4
"603","and","FM","CC","and",NA,"and",0,NA,"and",NA,NA,NA,"and",4
"604","even","FM","RB","even",NA,"even",0,NA,"even",NA,NA,NA,"even",4
"605","falſe","N.Reg.Nom.Sg.Fem","NNS","false","false","false",0,NA,"false",NA,NA,NA,"false",4
"606","in","APPR.In","IN","in",NA,"in",0,NA,"in",NA,NA,NA,"in",4
"607","ſeveral","FM","JJ","several",NA,"several",0,NA,"several",NA,NA,NA,"several",4
"608","places","FM","NNS","places",NA,"places",0,NA,"places",NA,NA,NA,"places",4
"609",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",4
"610","that","PRO.Dem.Subst.-.Nom.Sg.Neut","IN/that","that",NA,"that",0,NA,"that",NA,NA,NA,"that",4
"611","all","FM","DT","all",NA,"all",0,NA,"all",NA,NA,NA,"all",4
"612","but","CONJ.Coord.-","CC","but",NA,"but",0,NA,"but",NA,NA,NA,"but",4
"613","the","FM","DT","the",NA,"the",0,NA,"the",NA,NA,NA,"the",4
"614","writers","FM","NNS","writers",NA,"writers",1,"writers",NA,NA,"writers",NA,"writers",4
"615","themfelves","FM","NN","themfelves","themfelves","themfelves",1,"themfelves",NA,NA,NA,NA,NA,4
"616","muft","VFIN.Full.3.Sg.Pres.Ind","NN","muft","muft","muft",1,"muft",NA,NA,NA,NA,NA,4
"617","be","FM","VB","be",NA,"be",0,NA,"be",NA,NA,NA,"be",4
"618","convinced","FM","VVN","convinced",NA,"convinced",0,NA,"convinced",NA,NA,NA,"convinced",4
"619","of","FM","IN","of","of","of",0,NA,"of",NA,NA,NA,"of",4
"620","the","FM","DT","the",NA,"the",0,NA,"the",NA,NA,NA,"the",4
"621","neceflity","FM","NN","neceflity","neceflity","neceflity",1,"neceflity",NA,NA,NA,NA,NA,4
"622","of","FM","IN","of","of","of",0,NA,"of",NA,NA,NA,"of",4
"623","another","ADJD.Comp","DT","another",NA,"another",0,NA,"another",NA,NA,NA,"another",4
"624","attempt","FM","NN","attempt",NA,"attempt",0,NA,"attempt",NA,NA,NA,"attempt",4
"625","to","FM","TO","to",NA,"to",0,NA,"to",NA,NA,NA,"to",4
"626","reduce","FM","VV","reduce",NA,"reduce",0,NA,"reduce",NA,NA,NA,"reduce",4
"627","our","FM","PP$","our",NA,"our",0,NA,"our",NA,NA,NA,"our",4
"628","language","FM","NN","language",NA,"language",0,NA,"language",NA,NA,NA,"language",4
"629","into","N.Name.*.*.*","IN","into",NA,"into",0,NA,"into",NA,NA,NA,"into",4
"630","ſyſtem","FM","NN","system",NA,"system",0,NA,"system",NA,NA,NA,"system",4
"631",".","SYM.Pun.Sent","SENT",".",NA,".",1,".",NA,NA,NA,".",".",4
"632","This","FM","DT","This",NA,"This",0,NA,"This",NA,NA,NA,"This",4
"633","I","FM","PP","I",NA,"I",0,NA,"I",NA,NA,NA,"I",4
"634","have","VFIN.Aux.1.Sg.Pres.Ind","VHP","have",NA,"have",0,NA,"have",NA,NA,NA,"have",4
"635","undertaken","FM","VVN","undertaken",NA,"undertaken",0,NA,"undertaken",NA,NA,NA,"undertaken",4
"636",";","SYM.Pun.Sent",":",";",NA,";",1,";",NA,NA,NA,";",";",4
"637","the","FM","DT","the",NA,"the",0,NA,"the",NA,NA,NA,"the",4
"638","errors","FM","NNS","errors",NA,"errors",0,NA,"errors",NA,NA,NA,"errors",4
"639","of","FM","IN","of","of","of",0,NA,"of",NA,NA,NA,"of",4
"640","others","FM","NNS","others",NA,"others",0,NA,"others",NA,NA,NA,"others",4
"641","I","FM","PP","I",NA,"I",0,NA,"I",NA,NA,NA,"I",4
"642","have","VFIN.Aux.1.Sg.Pres.Ind","VHP","have",NA,"have",0,NA,"have",NA,NA,NA,"have",4
"643","taken","FM","VVN","taken",NA,"taken",0,NA,"taken",NA,NA,NA,"taken",4
"644","care","FM","NN","care",NA,"care",0,NA,"care",NA,NA,NA,"care",4
"645","to","FM","TO","to",NA,"to",0,NA,"to",NA,NA,NA,"to",4
"646","correct","FM","VV","correct",NA,"correct",0,NA,"correct",NA,NA,NA,"correct",4
"647",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",4
"648","but","CONJ.Coord.-","CC","but",NA,"but",0,NA,"but",NA,NA,NA,"but",4
"649","the","N.Name.*.*.*","DT","the",NA,"the",0,NA,"the",NA,NA,NA,"the",4
"650","reader","N.Name.*.*.*","NN","reader",NA,"reader",0,NA,"reader",NA,NA,NA,"reader",4
"651","muſt","N.Name.*.*.*","NN","must",NA,"must",0,NA,"must",NA,NA,NA,"must",4
"652","judge","N.Name.*.*.*","NN","judge",NA,"judge",0,NA,"judge",NA,NA,NA,"judge",4
"653","for","N.Name.*.*.*","IN","for","for","for",0,NA,"for",NA,NA,NA,"for",4
"654","himſelt","N.Name.*.*.*","NN","himselt",NA,"himselt",1,"himselt",NA,NA,NA,NA,NA,4
"655","whether","N.Name.*.*.*","IN","whether",NA,"whether",0,NA,"whether",NA,NA,NA,"whether",4
"656","I","N.Name.*.*.*","PP","I",NA,"I",0,NA,"I",NA,NA,NA,"I",4
"657","have","VFIN.Aux.1.Sg.Pres.Ind","VHP","have",NA,"have",0,NA,"have",NA,NA,NA,"have",4
"658","ſubſtituted","FM","VVN","substituted",NA,"substituted",0,NA,"substituted",NA,NA,NA,"substituted",4
"659","any","FM","DT","any",NA,"any",0,NA,"any",NA,NA,NA,"any",4
"660","of","FM","IN","of","of","of",0,NA,"of",NA,NA,NA,"of",4
"661","my","FM","PP$","my",NA,"my",0,NA,"my",NA,NA,NA,"my",4
"662","own","FM","JJ","own",NA,"own",0,NA,"own",NA,NA,NA,"own",4
"663",".","SYM.Pun.Sent","SENT",".",NA,".",1,".",NA,NA,NA,".",".",4
"664","Yet","FM","RB","Yet",NA,"Yet",0,NA,"Yet",NA,NA,NA,"Yet",4
"665","if","FM","IN","if","if","if",0,NA,"if",NA,NA,NA,"if",4
"666","the","FM","DT","the",NA,"the",0,NA,"the",NA,NA,NA,"the",4
"667","reader","FM","NN","reader",NA,"reader",0,NA,"reader",NA,NA,NA,"reader",4
"668","conſiders","FM","VVZ","considers",NA,"considers",1,"considers",NA,NA,NA,NA,NA,4
"669","the","FM","DT","the",NA,"the",0,NA,"the",NA,NA,NA,"the",4
"670","number","FM","NN","number",NA,"number",0,NA,"number",NA,NA,NA,"number",4
"671","of","FM","IN","of","of","of",0,NA,"of",NA,NA,NA,"of",4
"672","prejudices","FM","NNS","prejudices",NA,"prejudices",1,"prejudices",NA,NA,"prejudices",NA,"prejudices",4
"673","to","FM","TO","to",NA,"to",0,NA,"to",NA,NA,NA,"to",4
"674","be","FM","VB","be",NA,"be",0,NA,"be",NA,NA,NA,"be",4
"675","furmounted","FM","VVN","furmounted","furmounted","furmounted",1,"furmounted",NA,NA,NA,NA,NA,4
"676","in","APPR.In","IN","in",NA,"in",0,NA,"in",NA,NA,NA,"in",4
"677","a","FM","DT","a",NA,"a",0,NA,"a",NA,NA,NA,"a",4
"678","work","FM","NN","work",NA,"work",0,NA,"work",NA,NA,NA,"work",4
"679","of","FM","IN","of","of","of",0,NA,"of",NA,NA,NA,"of",4
"680","this","FM","DT","this",NA,"this",0,NA,"this",NA,NA,NA,"this",4
"681","kind","FM","NN","kind",NA,"kind",0,NA,"kind",NA,NA,NA,"kind",4
"682",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",4
"683","and","FM","CC","and",NA,"and",0,NA,"and",NA,NA,NA,"and",4
"684","the","FM","DT","the",NA,"the",0,NA,"the",NA,NA,NA,"the",4
"685","many","FM","JJ","many",NA,"many",0,NA,"many",NA,NA,NA,"many",4
"686","obſections","FM","NNS","obsections",NA,"obsections",1,"obsections",NA,NA,"obsections",NA,"obsections",4
"687","to","FM","TO","to",NA,"to",0,NA,"to",NA,NA,NA,"to",4
"688","be","FM","VB","be",NA,"be",0,NA,"be",NA,NA,NA,"be",4
"689","obviated","FM","VVN","obviated",NA,"obviated",1,"obviated",NA,NA,NA,NA,NA,4
"690",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",4
"691","which","ADJD.Pos","WDT","which",NA,"which",0,NA,"which",NA,NA,NA,"which",4
"692","either","ADJD.Comp","DT","either",NA,"either",0,NA,"either",NA,NA,NA,"either",4
"693","ignorance","FM","NN","ignorance",NA,"ignorance",0,NA,"ignorance",NA,NA,NA,"ignorance",4
"694","Or","FM","CC","Or",NA,"Or",0,NA,"Or",NA,NA,NA,"Or",4
"695","vanity","FM","NN","vanity",NA,"vanity",0,NA,"vanity",NA,NA,NA,"vanity",4
"696","has","FM","VHZ","has",NA,"has",0,NA,"has",NA,NA,NA,"has",4
"697","thrown","N.Name.Nom.Sg.*","VVN","thrown",NA,"thrown",0,NA,"thrown",NA,NA,NA,"thrown",4
"698","in","APPR.In","IN","in",NA,"in",0,NA,"in",NA,NA,NA,"in",4
"699","our","FM","PP$","our",NA,"our",0,NA,"our",NA,NA,NA,"our",4
"700","way","FM","NN","way",NA,"way",0,NA,"way",NA,NA,NA,"way",4
"701",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",4
"702","he","FM","PP","he",NA,"he",0,NA,"he",NA,NA,NA,"he",4
"703","will","FM","MD","will",NA,"will",0,NA,"will",NA,NA,NA,"will",4
"704","not","ADJD.Pos","RB","not",NA,"not",0,NA,"not",NA,NA,NA,"not",4
"705","be","FM","VB","be",NA,"be",0,NA,"be",NA,NA,NA,"be",4
"706","furprifed","FM","VVN","furprifed","furprifed","furprifed",1,"furprifed",NA,NA,NA,NA,NA,4
"707","to","FM","TO","to",NA,"to",0,NA,"to",NA,NA,NA,"to",4
"708","find","FM","VV","find","find","find",0,NA,"find",NA,NA,NA,"find",4
"709","us","FM","PP","us",NA,"us",0,NA,"us",NA,NA,NA,"us",4
"710",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",4
"711","while","FM","IN","while",NA,"while",0,NA,"while",NA,NA,NA,"while",4
"712","intent","FM","NN","intent",NA,"intent",0,NA,"intent",NA,NA,NA,"intent",4
"713","upon","FM","IN","upon",NA,"upon",0,NA,"upon",NA,NA,NA,"upon",4
"714","correcting","FM","VVG","correcting",NA,"correcting",0,NA,"correcting",NA,NA,NA,"correcting",4
"715","the","FM","DT","the",NA,"the",0,NA,"the",NA,NA,NA,"the",4
"716","deviations","FM","NNS","deviations",NA,"deviations",1,"deviations",NA,NA,"deviations",NA,"deviations",4
"717","of","FM","IN","of","of","of",0,NA,"of",NA,NA,NA,"of",4
"718","others","FM","NNS","others",NA,"others",0,NA,"others",NA,NA,NA,"others",4
"719",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",4
"720","ſometimes","FM","NNS","sometimes",NA,"sometimes",0,NA,"sometimes",NA,NA,NA,"sometimes",4
"721","guilty","FM","JJ","guilty",NA,"guilty",0,NA,"guilty",NA,NA,NA,"guilty",4
"722","of","FM","IN","of","of","of",0,NA,"of",NA,NA,NA,"of",4
"723","deviation","FM","NN","deviation",NA,"deviation",0,NA,"deviation",NA,NA,NA,"deviation",4
"724","ourſelves","FM","NNS","ourselves",NA,"ourselves",1,"ourselves",NA,NA,"ourselves",NA,"ourselves",4
"725",".","SYM.Pun.Sent","SENT",".",NA,".",1,".",NA,NA,NA,".",".",4
"726","We","FM","PP","We",NA,"We",0,NA,"We",NA,NA,NA,"We",4
"727","were","FM","VBD","were",NA,"were",0,NA,"were",NA,NA,NA,"were",4
"728","not","PART.Verb","RB","not",NA,"not",0,NA,"not",NA,NA,NA,"not",4
"729","only","FM","RB","only",NA,"only",0,NA,"only",NA,NA,NA,"only",4
"730","to","FM","TO","to",NA,"to",0,NA,"to",NA,NA,NA,"to",4
"731","guard","FM","VV","guard",NA,"guard",0,NA,"guard",NA,NA,NA,"guard",4
"732","agamſt","FM","NN","agamst",NA,"agamst",1,"agamst",NA,NA,NA,NA,NA,4
"733","the","FM","DT","the",NA,"the",0,NA,"the",NA,NA,NA,"the",4
"734","errors","FM","NNS","errors",NA,"errors",0,NA,"errors",NA,NA,NA,"errors",4
"735","of","FM","IN","of","of","of",0,NA,"of",NA,NA,NA,"of",4
"736","the","FM","DT","the",NA,"the",0,NA,"the",NA,NA,NA,"the",4
"737","ignorant","ADJD.Pos","JJ","ignorant",NA,"ignorant",0,NA,"ignorant",NA,NA,NA,"ignorant",4
"738",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",4
"739","but","CONJ.Coord.-","CC","but",NA,"but",0,NA,"but",NA,NA,NA,"but",4
"740","the","FM","DT","the",NA,"the",0,NA,"the",NA,NA,NA,"the",4
"741","deluſions","FM","NNS","delusions",NA,"delusions",0,NA,"delusions",NA,NA,NA,"delusions",4
"742","of","FM","IN","of","of","of",0,NA,"of",NA,NA,NA,"of",4
"743","the","FM","DT","the",NA,"the",0,NA,"the",NA,NA,NA,"the",4
"744","learned","FM","VVN","learned",NA,"learned",0,NA,"learned",NA,NA,NA,"learned",4
"745",".","SYM.Pun.Sent","SENT",".",NA,".",1,".",NA,NA,NA,".",".",4
"746","It","FM","PP","It",NA,"It",0,NA,"It",NA,NA,NA,"It",4
"747","has","FM","VHZ","has",NA,"has",0,NA,"has",NA,NA,NA,"has",4
"748","been","FM","VBN","been",NA,"been",1,"been",NA,NA,"been",NA,"been",4
"749","alierted","FM","VVN","alierted",NA,"alierted",1,"alierted",NA,NA,NA,NA,NA,4
"750","by","FM","IN","by",NA,"by",0,NA,"by",NA,NA,NA,"by",4
"751","the","FM","DT","the",NA,"the",0,NA,"the",NA,NA,NA,"the",4
"752","latter","FM","NN","latter",NA,"latter",0,NA,"latter",NA,NA,NA,"latter",4
"753",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",4
"754","for","FM","IN","for","for","for",0,NA,"for",NA,NA,NA,"for",4
"755","inſtance","FM","NN","instance",NA,"instance",0,NA,"instance",NA,NA,NA,"instance",4
"756",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",4
"757","that","PRO.Dem.Subst.-.Dat.Sg.Neut","DT","that",NA,"that",0,NA,"that",NA,NA,NA,"that",4
"758","m","N.Reg.*.*.Masc","NN","m",NA,"m",0,NA,"m",NA,NA,NA,"m",4
"759","order","VIMP.Full.2.Sg","NN","order",NA,"order",0,NA,"order",NA,NA,NA,"order",4
"760","to","FM","TO","to",NA,"to",0,NA,"to",NA,NA,NA,"to",4
"761","produce","FM","VV","produce",NA,"produce",0,NA,"produce",NA,NA,NA,"produce",4
"762","a","FM","DT","a",NA,"a",0,NA,"a",NA,NA,NA,"a",4
"763","complete","FM","JJ","complete",NA,"complete",0,NA,"complete",NA,NA,NA,"complete",4
"764","Grammar","N.Name.Nom.Sg.Masc","NN","Grammar",NA,"Grammar",0,NA,"Grammar",NA,NA,NA,"Grammar",4
"765","of","FM","IN","of","of","of",0,NA,"of",NA,NA,NA,"of",4
"766","our","FM","PP$","our",NA,"our",0,NA,"our",NA,NA,NA,"our",4
"767","language","FM","NN","language",NA,"language",0,NA,"language",NA,NA,NA,"language",4
"768",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",4
"769","we","PRO.Pers.Subst.1.Nom.Pl.*","PP","we",NA,"we",0,NA,"we",NA,NA,NA,"we",4
"770","lhould","ADJD.Pos","VVP","lhould",NA,"lhould",1,"lhould",NA,NA,NA,NA,NA,4
"771","imitate","FM","VV","imitate",NA,"imitate",0,NA,"imitate",NA,NA,NA,"imitate",4
"772","the","FM","DT","the",NA,"the",0,NA,"the",NA,NA,NA,"the",4
"773","Latin","N.Name.Dat.Sg.*","NP","Latin",NA,"Latin",0,NA,"Latin",NA,NA,NA,"Latin",4
"774","in","APPR.In","IN","in",NA,"in",0,NA,"in",NA,NA,NA,"in",4
"775","the","FM","DT","the",NA,"the",0,NA,"the",NA,NA,NA,"the",4
"776","formation","FM","NN","formation","formation","formation",0,NA,"formation",NA,NA,NA,"formation",4
"777","PREFACE","N.Name.Nom.Sg.Neut","NN","PREFACE",NA,"PREFACE",0,NA,"PREFACE",NA,NA,NA,"PREFACE",5
"778",".","SYM.Pun.Sent","SENT",".",NA,".",1,".",NA,NA,NA,".",".",5
"779","vii","FM","NN","vii",NA,"vii",1,"vii",NA,NA,NA,NA,NA,5
"780","mation","FM","NN","mation",NA,"mation",1,"mation",NA,NA,NA,NA,NA,5
"781","of","FM","IN","of","of","of",0,NA,"of",NA,NA,NA,"of",5
"782","our","FM","PP$","our",NA,"our",0,NA,"our",NA,NA,NA,"our",5
"783","Caſes","FM","NP","Cases",NA,"Cases",1,"Cases",NA,NA,NA,NA,NA,5
"784",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",5
"785","Moods","FM","NNS","Moods",NA,"Moods",0,NA,"Moods",NA,NA,NA,"Moods",5
"786",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",5
"787","and","FM","CC","and",NA,"and",0,NA,"and",NA,NA,NA,"and",5
"788","Tenſes","FM","NP","Tenses",NA,"Tenses",1,"Tenses",NA,NA,NA,NA,NA,5
"789",";","SYM.Pun.Sent",":",";",NA,";",1,";",NA,NA,NA,";",";",5
"790","whilſt","FM","JJ","whilst",NA,"whilst",0,NA,"whilst",NA,NA,NA,"whilst",5
"791","others","FM","NNS","others",NA,"others",0,NA,"others",NA,NA,NA,"others",5
"792",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",5
"793","on","FM","IN","on",NA,"on",0,NA,"on",NA,NA,NA,"on",5
"794","the","FM","DT","the",NA,"the",0,NA,"the",NA,NA,NA,"the",5
"795","contrary","FM","NN","contrary",NA,"contrary",0,NA,"contrary",NA,NA,NA,"contrary",5
"796",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",5
"797","affirm","ADJD.Pos","VV","affirm","affirm","affirm",0,NA,"affirm",NA,NA,NA,"affirm",5
"798",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",5
"799","that","PRO.Dem.Subst.-.Nom.Sg.Neut","IN/that","that",NA,"that",0,NA,"that",NA,NA,NA,"that",5
"800","the","FM","DT","the",NA,"the",0,NA,"the",NA,NA,NA,"the",5
"801","Engliſb","FM","NN","Englisb",NA,"Englisb",1,"Englisb",NA,NA,NA,NA,NA,5
"802","tongue","FM","NN","tongue",NA,"tongue",0,NA,"tongue",NA,NA,NA,"tongue",5
"803","has","FM","VHZ","has",NA,"has",0,NA,"has",NA,NA,NA,"has",5
"804","no","PART.Ans","DT","no",NA,"no",0,NA,"no",NA,NA,NA,"no",5
"805","ſimilitude","FM","NN","similitude",NA,"similitude",0,NA,"similitude",NA,NA,NA,"similitude",5
"806","whatever","FM","WDT","whatever",NA,"whatever",0,NA,"whatever",NA,NA,NA,"whatever",5
"807","with","FM","IN","with",NA,"with",0,NA,"with",NA,NA,NA,"with",5
"808","the","FM","DT","the",NA,"the",0,NA,"the",NA,NA,NA,"the",5
"809","Latin","N.Name.Dat.Sg.*","NP","Latin",NA,"Latin",0,NA,"Latin",NA,NA,NA,"Latin",5
"810","in","APPR.In","IN","in",NA,"in",0,NA,"in",NA,NA,NA,"in",5
"811","this","FM","DT","this",NA,"this",0,NA,"this",NA,NA,NA,"this",5
"812","reſpect","FM","NN","respect",NA,"respect",0,NA,"respect",NA,NA,NA,"respect",5
"813",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",5
"814","and","FM","CC","and",NA,"and",0,NA,"and",NA,NA,NA,"and",5
"815","therefore","FM","RB","therefore","therefore","therefore",0,NA,"therefore",NA,NA,NA,"therefore",5
"816","they","FM","PP","they",NA,"they",0,NA,"they",NA,NA,NA,"they",5
"817","are","FM","VBP","are",NA,"are",0,NA,"are",NA,NA,NA,"are",5
"818","for","FM","IN","for","for","for",0,NA,"for",NA,NA,NA,"for",5
"819","preventing","FM","VVG","preventing",NA,"preventing",0,NA,"preventing",NA,NA,NA,"preventing",5
"820","our","FM","PP$","our",NA,"our",0,NA,"our",NA,NA,NA,"our",5
"821","making","FM","VVG","making",NA,"making",0,NA,"making",NA,NA,NA,"making",5
"822","uſe","FM","NNS","use",NA,"use",0,NA,"use",NA,NA,NA,"use",5
"823","of","FM","IN","of","of","of",0,NA,"of",NA,NA,NA,"of",5
"824","the","FM","DT","the",NA,"the",0,NA,"the",NA,NA,NA,"the",5
"825","common","FM","JJ","common",NA,"common",0,NA,"common",NA,NA,NA,"common",5
"826","techmical","FM","JJ","techmical",NA,"techmical",1,"techmical",NA,NA,NA,NA,NA,5
"827","terms","FM","NNS","terms",NA,"terms",0,NA,"terms",NA,NA,NA,"terms",5
"828","ufually","FM","RB","ufually","ufually","ufually",1,"ufually",NA,NA,"ufually",NA,"ufually",5
"829","employed","FM","VVN","employed",NA,"employed",0,NA,"employed",NA,NA,NA,"employed",5
"830","in","APPR.In","IN","in",NA,"in",0,NA,"in",NA,NA,NA,"in",5
"831","Grammars","FM","NNS","Grammars",NA,"Grammars",1,"Grammars",NA,NA,"Grammars",NA,"Grammars",5
"832","of","FM","IN","of","of","of",0,NA,"of",NA,NA,NA,"of",5
"833","our","FM","PP$","our",NA,"our",0,NA,"our",NA,NA,NA,"our",5
"834","language","FM","NN","language",NA,"language",0,NA,"language",NA,NA,NA,"language",5
"835",":","SYM.Pun.Colon",":",":",NA,":",1,":",NA,NA,NA,":",":",5
"836","We","FM","PP","We",NA,"We",0,NA,"We",NA,NA,NA,"We",5
"837","have","VFIN.Aux.1.Sg.Pres.Ind","VHP","have",NA,"have",0,NA,"have",NA,NA,NA,"have",5
"838","taken","FM","VVN","taken",NA,"taken",0,NA,"taken",NA,NA,NA,"taken",5
"839","the","FM","DT","the",NA,"the",0,NA,"the",NA,NA,NA,"the",5
"840","liberty","FM","NN","liberty",NA,"liberty",0,NA,"liberty",NA,NA,NA,"liberty",5
"841","to","FM","TO","to",NA,"to",0,NA,"to",NA,NA,NA,"to",5
"842","diflent","FM","NN","diflent","diflent","diflent",1,"diflent",NA,NA,NA,NA,NA,5
"843","from","FM","IN","from","from","from",0,NA,"from",NA,NA,NA,"from",5
"844","both","FM","DT","both",NA,"both",0,NA,"both",NA,NA,NA,"both",5
"845",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",5
"846","and","FM","CC","and",NA,"and",0,NA,"and",NA,NA,NA,"and",5
"847","offer","FM","VV","offer","offer","offer",0,NA,"offer",NA,NA,NA,"offer",5
"848","the","FM","DT","the",NA,"the",0,NA,"the",NA,NA,NA,"the",5
"849","preſent","FM","JJ","present",NA,"present",0,NA,"present",NA,NA,NA,"present",5
"850","work","FM","NN","work",NA,"work",0,NA,"work",NA,NA,NA,"work",5
"851","as","ADV","IN","as",NA,"as",0,NA,"as",NA,NA,NA,"as",5
"852","a","FM","DT","a",NA,"a",0,NA,"a",NA,NA,NA,"a",5
"853","proof","FM","NN","proof","proof","proof",0,NA,"proof",NA,NA,NA,"proof",5
"854","that","PRO.Dem.Subst.-.Nom.Sg.Neut","IN/that","that",NA,"that",0,NA,"that",NA,NA,NA,"that",5
"855","their","FM","PP$","their",NA,"their",0,NA,"their",NA,NA,NA,"their",5
"856","opmions","FM","NNS","opmions",NA,"opmions",1,"opmions",NA,NA,"opmions",NA,"opmions",5
"857","are","FM","VBP","are",NA,"are",0,NA,"are",NA,NA,NA,"are",5
"858","erroneous","FM","JJ","erroneous",NA,"erroneous",0,NA,"erroneous",NA,NA,NA,"erroneous",5
"859",".","SYM.Pun.Sent","SENT",".",NA,".",1,".",NA,NA,NA,".",".",5
"860","This","FM","DT","This",NA,"This",0,NA,"This",NA,NA,NA,"This",5
"861","Grammar","N.Name.Nom.Sg.Masc","NN","Grammar",NA,"Grammar",0,NA,"Grammar",NA,NA,NA,"Grammar",5
"862","will","FM","MD","will",NA,"will",0,NA,"will",NA,NA,NA,"will",5
"863","ferve","FM","VV","ferve","ferve","ferve",1,"ferve",NA,NA,NA,NA,NA,5
"864","to","FM","TO","to",NA,"to",0,NA,"to",NA,NA,NA,"to",5
"865","fhew","FM","VV","fhew","fhew","fhew",1,"fhew",NA,NA,NA,NA,NA,5
"866","that","PRO.Dem.Subst.-.Nom.Sg.Neut","IN/that","that",NA,"that",0,NA,"that",NA,NA,NA,"that",5
"867","our","FM","PP$","our",NA,"our",0,NA,"our",NA,NA,NA,"our",5
"868","language","FM","NN","language",NA,"language",0,NA,"language",NA,NA,NA,"language",5
"869","may","FM","MD","may",NA,"may",0,NA,"may",NA,NA,NA,"may",5
"870","be","FM","VB","be",NA,"be",0,NA,"be",NA,NA,NA,"be",5
"871","reduced","FM","VVN","reduced",NA,"reduced",0,NA,"reduced",NA,NA,NA,"reduced",5
"872","to","FM","TO","to",NA,"to",0,NA,"to",NA,NA,NA,"to",5
"873","fſtem","FM","NN","fstem","fstem","fstem",1,"fstem",NA,NA,NA,NA,NA,5
"874",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",5
"875","without","FM","IN","without",NA,"without",0,NA,"without",NA,NA,NA,"without",5
"876","the","FM","DT","the",NA,"the",0,NA,"the",NA,NA,NA,"the",5
"877","neceflity","FM","NN","neceflity","neceflity","neceflity",1,"neceflity",NA,NA,NA,NA,NA,5
"878","of","FM","IN","of","of","of",0,NA,"of",NA,NA,NA,"of",5
"879","adhering","FM","VVG","adhering",NA,"adhering",0,NA,"adhering",NA,NA,NA,"adhering",5
"880","ſo","FM","NN","so",NA,"so",0,NA,"so",NA,NA,NA,"so",5
"881","cloſely","FM","RB","closely",NA,"closely",0,NA,"closely",NA,NA,NA,"closely",5
"882","to","FM","TO","to",NA,"to",0,NA,"to",NA,NA,NA,"to",5
"883","the","FM","DT","the",NA,"the",0,NA,"the",NA,NA,NA,"the",5
"884","Latin","N.Name.Dat.Sg.*","NP","Latin",NA,"Latin",0,NA,"Latin",NA,NA,NA,"Latin",5
"885","as","ADV","RB","as",NA,"as",0,NA,"as",NA,NA,NA,"as",5
"886","has","FM","VHZ","has",NA,"has",0,NA,"has",NA,NA,NA,"has",5
"887","been","FM","VBN","been",NA,"been",1,"been",NA,NA,"been",NA,"been",5
"888","hitherto","FM","RB","hitherto",NA,"hitherto",0,NA,"hitherto",NA,NA,NA,"hitherto",5
"889","thought","FM","VVN","thought",NA,"thought",0,NA,"thought",NA,NA,NA,"thought",5
"890","neceffary","FM","NN","neceffary","neceffary","neceffary",1,"neceffary",NA,NA,NA,NA,NA,5
"891",";","SYM.Pun.Sent",":",";",NA,";",1,";",NA,NA,NA,";",";",5
"892","but","CONJ.Coord.-","CC","but",NA,"but",0,NA,"but",NA,NA,NA,"but",5
"893",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",5
"894","at","FM","IN","at",NA,"at",0,NA,"at",NA,NA,NA,"at",5
"895","the","FM","DT","the",NA,"the",0,NA,"the",NA,NA,NA,"the",5
