"","tok","RF_PoStag","tree_PoStag","tok_2","f.s","tok_3","oed_check","oed_FALSE","oed_TRUE","oed_tt","oed_NNS","punct","tok.to.edit","pdf.page"
"1712",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",6
"1713","tabbr","FM","NP","tabbr",NA,"tabbr",1,"tabbr",NA,NA,NA,NA,NA,6
"1714",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",6
"1715","lobby","FM","NN","lobby",NA,"lobby",0,NA,"lobby",NA,NA,NA,"lobby",6
"1716",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",6
"1717","bobby","FM","NN","bobby",NA,"bobby",0,NA,"bobby",NA,NA,NA,"bobby",6
"1718",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",6
"1719","bobble","FM","NN","bobble",NA,"bobble",0,NA,"bobble",NA,NA,NA,"bobble",6
"1720",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",6
"1721","cobble","FM","NN","cobble",NA,"cobble",0,NA,"cobble",NA,NA,NA,"cobble",6
"1722",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",6
"1723","dec","FM","NP","dec",NA,"dec",1,"dec",NA,NA,NA,NA,NA,6
"1724",".","SYM.Pun.Sent","SENT",".",NA,".",1,".",NA,NA,NA,".",".",6
"1725","Before","FM","IN","Before","Before","Before",0,NA,"Before",NA,NA,NA,"Before",6
"1726","a","FM","DT","a",NA,"a",0,NA,"a",NA,NA,NA,"a",6
"1727",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",6
"1728","o","FM","NN","o",NA,"o",0,NA,"o",NA,NA,NA,"o",6
"1729",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",6
"1730","u","ADV","NN","u",NA,"u",0,NA,"u",NA,NA,NA,"u",6
"1731",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",6
"1732","I","FM","NP","I",NA,"I",0,NA,"I",NA,NA,NA,"I",6
"1733",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",6
"1734","andr","FM","NN","andr",NA,"andr",1,"andr",NA,NA,NA,NA,NA,6
"1735",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",6
"1736","is","FM","VBZ","is",NA,"is",0,NA,"is",NA,NA,NA,"is",6
"1737","always","FM","RB","always",NA,"always",0,NA,"always",NA,NA,NA,"always",6
"1738","hard","FM","JJ","hard",NA,"hard",0,NA,"hard",NA,NA,NA,"hard",6
"1739","like","FM","IN","like",NA,"like",0,NA,"like",NA,NA,NA,"like",6
"1740","k","N.Name.Nom.Sg.Neut","NN","k",NA,"k",0,NA,"k",NA,NA,NA,"k",6
"1741",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",6
"1742","as","ADV","IN","as",NA,"as",0,NA,"as",NA,NA,NA,"as",6
"1743","cat","FM","NN","cat",NA,"cat",0,NA,"cat",NA,NA,NA,"cat",6
"1744",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",6
"1745","cot","FM","NN","cot",NA,"cot",0,NA,"cot",NA,NA,NA,"cot",6
"1746",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",6
"1747","cup","FM","NN","cup",NA,"cup",0,NA,"cup",NA,NA,NA,"cup",6
"1748",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",6
"1749","doth","FM","VVZ","doth",NA,"doth",1,"doth",NA,NA,NA,NA,NA,6
"1750",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",6
"1751","crab","FM","NN","crab",NA,"crab",0,NA,"crab",NA,NA,NA,"crab",6
"1752",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",6
"1753","&","FM","CC","&",NA,"&",0,NA,"&",NA,NA,NA,"&",6
"1754","c","FM","LS","c",NA,"c",0,NA,"c",NA,NA,NA,"c",6
"1755",".","SYM.Pun.Sent","SENT",".",NA,".",1,".",NA,NA,NA,".",".",6
"1756","though","FM","IN","though",NA,"though",0,NA,"though",NA,NA,NA,"though",6
"1757","theſe","FM","JJ","these",NA,"these",0,NA,"these",NA,NA,NA,"these",6
"1758","Words","FM","NNS","Words",NA,"Words",0,NA,"Words",NA,NA,NA,"Words",6
"1759","ſeem","FM","RB","seem",NA,"seem",0,NA,"seem",NA,NA,NA,"seem",6
"1760","more","FM","RBR","more",NA,"more",0,NA,"more",NA,NA,NA,"more",6
"1761","natural","FM","JJ","natural",NA,"natural",0,NA,"natural",NA,NA,NA,"natural",6
"1762","to","FM","TO","to",NA,"to",0,NA,"to",NA,NA,NA,"to",6
"1763","be","FM","VB","be",NA,"be",0,NA,"be",NA,NA,NA,"be",6
"1764","wrote","FM","VVD","wrote",NA,"wrote",1,"wrote",NA,NA,"wrote",NA,"wrote",6
"1765","with","FM","IN","with",NA,"with",0,NA,"with",NA,NA,NA,"with",6
"1766","k","N.Name.Nom.Sg.Neut","NN","k",NA,"k",0,NA,"k",NA,NA,NA,"k",6
"1767",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",6
"1768","as","ADV","IN","as",NA,"as",0,NA,"as",NA,NA,NA,"as",6
"1769","the","N.Name.*.*.*","DT","the",NA,"the",0,NA,"the",NA,NA,NA,"the",6
"1770","Dutch","N.Name.*.*.*","NPS","Dutch",NA,"Dutch",0,NA,"Dutch",NA,NA,NA,"Dutch",6
"1771","do","N.Name.*.*.*","VVP","do",NA,"do",0,NA,"do",NA,NA,NA,"do",6
"1772","in","APPR.In","IN","in",NA,"in",0,NA,"in",NA,NA,NA,"in",6
"1773","Pakker","N.Name.Dat.Sg.Neut","NP","Pakker",NA,"Pakker",1,"Pakker",NA,NA,NA,NA,NA,6
"1774",";","SYM.Pun.Sent",":",";",NA,";",1,";",NA,NA,NA,";",";",6
"1775","but","CONJ.Coord.-","CC","but",NA,"but",0,NA,"but",NA,NA,NA,"but",6
"1776","before","FM","IN","before","before","before",0,NA,"before",NA,NA,NA,"before",6
"1777","e","FM","NN","e",NA,"e",0,NA,"e",NA,NA,NA,"e",6
"1778",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",6
"1779","i","PRO.Pers.Subst.1.Nom.Sg.*","NP","i",NA,"i",0,NA,"i",NA,NA,NA,"i",6
"1780",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",6
"1781","and","N.Name.*.*.*","CC","and",NA,"and",0,NA,"and",NA,NA,NA,"and",6
"1782","y","N.Name.*.*.*","NP","y",NA,"y",0,NA,"y",NA,NA,NA,"y",6
"1783",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",6
"1784","it","FM","PP","it",NA,"it",0,NA,"it",NA,NA,NA,"it",6
"1785","is","FM","VBZ","is",NA,"is",0,NA,"is",NA,NA,NA,"is",6
"1786","always","FM","RB","always",NA,"always",0,NA,"always",NA,NA,NA,"always",6
"1787","ſounded","FM","JJ","sounded",NA,"sounded",0,NA,"sounded",NA,NA,NA,"sounded",6
"1788","ſoft","FM","NN","soft","soft","soft",0,NA,"soft",NA,NA,NA,"soft",6
"1789","likes","FM","NNS","likes",NA,"likes",0,NA,"likes",NA,NA,NA,"likes",6
"1790",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",6
"1791","as","ADV","IN","as",NA,"as",0,NA,"as",NA,NA,NA,"as",6
"1792","cellar","ADJD.Pos","NN","cellar",NA,"cellar",0,NA,"cellar",NA,NA,NA,"cellar",6
"1793",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",6
"1794","city","ADJD.Pos","NN","city",NA,"city",0,NA,"city",NA,NA,NA,"city",6
"1795",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",6
"1796","eypreß","ADJD.Pos","NN","eypreß",NA,"eypreß",1,"eypreß",NA,NA,NA,NA,NA,6
"1797",".","SYM.Pun.Sent","SENT",".",NA,".",1,".",NA,NA,NA,".",".",6
"1798","It","N.Reg.Nom.Sg.Masc","PP","It",NA,"It",0,NA,"It",NA,NA,NA,"It",6
"1799","has","FM","VHZ","has",NA,"has",0,NA,"has",NA,NA,NA,"has",6
"1800","alſo","FM","VVN","also",NA,"also",0,NA,"also",NA,NA,NA,"also",6
"1801","the","FM","DT","the",NA,"the",0,NA,"the",NA,NA,NA,"the",6
"1802","Sound","FM","NN","Sound",NA,"Sound",0,NA,"Sound",NA,NA,NA,"Sound",6
"1803","of","FM","IN","of","of","of",0,NA,"of",NA,NA,NA,"of",6
"1804","⸗","FM","NN","⸗",NA,"⸗",1,"⸗",NA,NA,NA,NA,NA,6
"1805","in","FM","IN","in",NA,"in",0,NA,"in",NA,NA,NA,"in",6
"1806","mufele","FM","NN","mufele","mufele","mufele",1,"mufele",NA,NA,NA,NA,NA,6
"1807",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",6
"1808","afcend","FM","NN","afcend","afcend","afcend",1,"afcend",NA,NA,NA,NA,NA,6
"1809",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",6
"1810","diſciple","FM","NN","disciple",NA,"disciple",0,NA,"disciple",NA,NA,NA,"disciple",6
"1811",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",6
"1812","and","FM","CC","and",NA,"and",0,NA,"and",NA,NA,NA,"and",6
"1813","alſo","FM","NN","also",NA,"also",0,NA,"also",NA,NA,NA,"also",6
"1814","in","FM","IN","in",NA,"in",0,NA,"in",NA,NA,NA,"in",6
"1815","Words","FM","NNS","Words",NA,"Words",0,NA,"Words",NA,NA,NA,"Words",6
"1816","that","PRO.Dem.Subst.-.Acc.Sg.Neut","WDT","that",NA,"that",0,NA,"that",NA,NA,NA,"that",6
"1817","have","VFIN.Aux.1.Sg.Pres.Ind","VHP","have",NA,"have",0,NA,"have",NA,NA,NA,"have",6
"1818","an","APPR.An","DT","an",NA,"an",0,NA,"an",NA,NA,NA,"an",6
"1819","Apöſtrophé","FM","NN","Apöstrophé",NA,"Apöstrophé",0,NA,"Apöstrophé",NA,NA,NA,"Apöstrophé",6
"1820",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",6
"1821","denoting","FM","VVG","denoting",NA,"denoting",0,NA,"denoting",NA,NA,NA,"denoting",6
"1822","the","FM","DT","the",NA,"the",0,NA,"the",NA,NA,NA,"the",6
"1823","Abſence","FM","NP","Absence",NA,"Absence",0,NA,"Absence",NA,NA,NA,"Absence",6
"1824","of","FM","IN","of","of","of",0,NA,"of",NA,NA,NA,"of",6
"1825","e","FM","NN","e",NA,"e",0,NA,"e",NA,NA,NA,"e",6
"1826",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",6
"1827","as","ADV","IN","as",NA,"as",0,NA,"as",NA,NA,NA,"as",6
"1828","plac'd","FM","NNS","plac'd",NA,"plac'd",1,"plac'd",NA,NA,"plac'd",NA,"plac'd",6
"1829",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",6
"1830","trac'd","FM","NNS","trac'd",NA,"trac'd",1,"trac'd",NA,NA,"trac'd",NA,"trac'd",6
"1831",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",6
"1832","tor","FM","NN","tor",NA,"tor",0,NA,"tor",NA,NA,NA,"tor",6
"1833","placed","FM","VVD","placed",NA,"placed",0,NA,"placed",NA,NA,NA,"placed",6
"1834",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",6
"1835","traced","FM","VVD","traced",NA,"traced",0,NA,"traced",NA,NA,NA,"traced",6
"1836",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",6
"1837","&","FM","CC","&",NA,"&",0,NA,"&",NA,NA,NA,"&",6
"1838","ec","FM","NP","ec",NA,"ec",0,NA,"ec",NA,NA,NA,"ec",6
"1839",".","SYM.Pun.Sent","SENT",".",NA,".",1,".",NA,NA,NA,".",".",6
"1840","We","FM","PP","We",NA,"We",0,NA,"We",NA,NA,NA,"We",6
"1841","have","VFIN.Aux.1.Sg.Pres.Ind","VHP","have",NA,"have",0,NA,"have",NA,NA,NA,"have",6
"1842","no","PRO.Indef.Attr.-.Nom.*.*","DT","no",NA,"no",0,NA,"no",NA,NA,NA,"no",6
"1843","Occaſion","N.Reg.Acc.Sg.Masc","NN","Occasion",NA,"Occasion",0,NA,"Occasion",NA,NA,NA,"Occasion",6
"1844","to","FM","TO","to",NA,"to",0,NA,"to",NA,NA,NA,"to",6
"1845","uſe","FM","VV","use",NA,"use",0,NA,"use",NA,NA,NA,"use",6
"1846","the","FM","DT","the",NA,"the",0,NA,"the",NA,NA,NA,"the",6
"1847","c","FM","NN","c",NA,"c",0,NA,"c",NA,NA,NA,"c",6
"1848","Cedilla","FM","NN","Cedilla",NA,"Cedilla",0,NA,"Cedilla",NA,NA,NA,"Cedilla",6
"1849","of","FM","IN","of","of","of",0,NA,"of",NA,NA,NA,"of",6
"1850","the","FM","DT","the",NA,"the",0,NA,"the",NA,NA,NA,"the",6
"1851","French","N.Name.Nom.Sg.Masc","JJ","French",NA,"French",0,NA,"French",NA,NA,NA,"French",6
"1852",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",6
"1853","or","FM","CC","or",NA,"or",0,NA,"or",NA,NA,NA,"or",6
"1854","Plica","FM","NN","Plica",NA,"Plica",0,NA,"Plica",NA,NA,NA,"Plica",6
"1855","of","FM","IN","of","of","of",0,NA,"of",NA,NA,NA,"of",6
"1856","the","FM","DT","the",NA,"the",0,NA,"the",NA,NA,NA,"the",6
"1857","Portuguexe","FM","NN","Portuguexe",NA,"Portuguexe",1,"Portuguexe",NA,NA,NA,NA,NA,6
"1858",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",6
"1859","becauſe","FM","NNS","because",NA,"because",0,NA,"because",NA,NA,NA,"because",6
"1860","(","SYM.Paren.Left","(","(",NA,"(",1,"(",NA,NA,NA,NA,NA,6
"1861","the","FM","DT","the",NA,"the",0,NA,"the",NA,NA,NA,"the",6
"1862","ſame","FM","NNS","same",NA,"same",0,NA,"same",NA,NA,NA,"same",6
"1863","being","FM","VBG","being",NA,"being",0,NA,"being",NA,NA,NA,"being",6
"1864","invented","FM","VVN","invented",NA,"invented",0,NA,"invented",NA,NA,NA,"invented",6
"1865","purely","FM","RB","purely",NA,"purely",0,NA,"purely",NA,NA,NA,"purely",6
"1866","to","FM","TO","to",NA,"to",0,NA,"to",NA,NA,NA,"to",6
"1867","ſupply","FM","VV","supply",NA,"supply",0,NA,"supply",NA,NA,NA,"supply",6
"1868","the","FM","DT","the",NA,"the",0,NA,"the",NA,NA,NA,"the",6
"1869","Defect","FM","NN","Defect","Defect","Defect",0,NA,"Defect",NA,NA,NA,"Defect",6
"1870","in","APPR.In","IN","in",NA,"in",0,NA,"in",NA,NA,NA,"in",6
"1871","the","FM","DT","the",NA,"the",0,NA,"the",NA,NA,NA,"the",6
"1872","Combination","FM","NN","Combination",NA,"Combination",0,NA,"Combination",NA,NA,NA,"Combination",6
"1873","of","FM","IN","of","of","of",0,NA,"of",NA,NA,NA,"of",6
"1874","ce","PRO.Dem.Attr.-.Acc.Sg.Masc","NN","ce",NA,"ce",0,NA,"ce",NA,NA,NA,"ce",6
"1875",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",6
"1876","ci","FM","NP","ci",NA,"ci",1,"ci",NA,NA,NA,NA,NA,6
"1877",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",6
"1878","in","APPR.In","IN","in",NA,"in",0,NA,"in",NA,NA,NA,"in",6
"1879","the","FM","DT","the",NA,"the",0,NA,"the",NA,NA,NA,"the",6
"1880","Vowels","FM","NP","Vowels",NA,"Vowels",1,"Vowels",NA,NA,NA,NA,NA,6
"1881","a","FM","DT","a",NA,"a",0,NA,"a",NA,NA,NA,"a",6
"1882",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",6
"1883","o","FM","NN","o",NA,"o",0,NA,"o",NA,NA,NA,"o",6
"1884",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",6
"1885","u","N.Name.Nom.Sg.Neut","NN","u",NA,"u",0,NA,"u",NA,NA,NA,"u",6
"1886",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",6
"1887","as","ADV","IN","as",NA,"as",0,NA,"as",NA,NA,NA,"as",6
"1888","ça","N.Name.*.*.*","NP","ça",NA,"ça",0,NA,"ça",NA,NA,NA,"ça",6
"1889",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",6
"1890","co","N.Name.*.*.*","NP","co",NA,"co",0,NA,"co",NA,NA,NA,"co",6
"1891",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",6
"1892","cu","N.Name.*.*.*","NP","cu",NA,"cu",0,NA,"cu",NA,NA,NA,"cu",6
"1893",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",6
"1894","which","VFIN.Full.3.Sg.Past.Ind","WDT","which",NA,"which",0,NA,"which",NA,NA,NA,"which",6
"1895","ſounds","N.Name.*.*.*","VVZ","sounds",NA,"sounds",0,NA,"sounds",NA,NA,NA,"sounds",6
"1896","ſa","N.Name.*.*.*","NN","sa",NA,"sa",0,NA,"sa",NA,NA,NA,"sa",6
"1897",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",6
"1898","f","FM","NN","f","f","f",0,NA,"f",NA,NA,NA,"f",6
"1899",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",6
"1900","fu","FM","NP","fu","fu","fu",1,"fu",NA,NA,NA,NA,NA,6
"1901",")","SYM.Paren.Right",")",")",NA,")",1,")",NA,NA,NA,NA,NA,6
"1902","whenever","FM","WRB","whenever",NA,"whenever",0,NA,"whenever",NA,NA,NA,"whenever",6
"1903","the","FM","DT","the",NA,"the",0,NA,"the",NA,NA,NA,"the",6
"1904","hard","FM","JJ","hard",NA,"hard",0,NA,"hard",NA,NA,NA,"hard",6
"1905","Sound'of","N.Name.Nom.Sg.Masc","NN","Sound'of","Sound'of","Sound'of",1,"Sound'of",NA,NA,NA,NA,NA,6
"1906","c","FM","SYM","c",NA,"c",0,NA,"c",NA,NA,NA,"c",6
"1907","comes","FM","VVZ","comes",NA,"comes",0,NA,"comes",NA,NA,NA,"comes",6
"1908","before","FM","IN","before","before","before",0,NA,"before",NA,NA,NA,"before",6
"1909","the","FM","DT","the",NA,"the",0,NA,"the",NA,NA,NA,"the",6
"1910","Vowels","FM","NP","Vowels",NA,"Vowels",1,"Vowels",NA,NA,NA,NA,NA,6
"1911","e","FM","NN","e",NA,"e",0,NA,"e",NA,NA,NA,"e",6
"1912",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",6
"1913","i","PRO.Pers.Subst.1.Nom.Sg.*","NP","i",NA,"i",0,NA,"i",NA,NA,NA,"i",6
"1914",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",6
"1915","or","FM","CC","or",NA,"or",0,NA,"or",NA,NA,NA,"or",6
"1916","y","N.Name.Nom.Sg.Masc","NP","y",NA,"y",0,NA,"y",NA,NA,NA,"y",6
"1917",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",6
"1918","in","APPR.In","IN","in",NA,"in",0,NA,"in",NA,NA,NA,"in",6
"1919","Engliſb","FM","NN","Englisb",NA,"Englisb",1,"Englisb",NA,NA,NA,NA,NA,6
"1920","the","FM","DT","the",NA,"the",0,NA,"the",NA,NA,NA,"the",6
"1921","Letter","N.Reg.Dat.Sg.Masc","NN","Letter",NA,"Letter",0,NA,"Letter",NA,NA,NA,"Letter",6
"1922","&","FM","CC","&",NA,"&",0,NA,"&",NA,NA,NA,"&",6
"1923","is","FM","VBZ","is",NA,"is",0,NA,"is",NA,NA,NA,"is",6
"1924","always","FM","RB","always",NA,"always",0,NA,"always",NA,NA,NA,"always",6
"1925","put","FM","VVN","put",NA,"put",0,NA,"put",NA,NA,NA,"put",6
"1926","in","FM","IN","in",NA,"in",0,NA,"in",NA,NA,NA,"in",6
"1927","its","FM","PP$","its",NA,"its",0,NA,"its",NA,NA,NA,"its",6
"1928","Stead","FM","NP","Stead",NA,"Stead",0,NA,"Stead",NA,NA,NA,"Stead",6
"1929",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",6
"1930","as","ADV","IN","as",NA,"as",0,NA,"as",NA,NA,NA,"as",6
"1931","ken","VINF.Full.zu","NN","ken",NA,"ken",0,NA,"ken",NA,NA,NA,"ken",6
"1932",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",6
"1933","tin","FM","NN","tin",NA,"tin",0,NA,"tin",NA,NA,NA,"tin",6
"1934",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",6
"1935","kind","FM","NN","kind",NA,"kind",0,NA,"kind",NA,NA,NA,"kind",6
"1936",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",6
"1937","Keyneton","FM","NP","Keyneton",NA,"Keyneton",1,"Keyneton",NA,NA,NA,NA,NA,6
"1938",".","SYM.Pun.Sent","SENT",".",NA,".",1,".",NA,NA,NA,".",".",6
"1939","But","FM","CC","But",NA,"But",0,NA,"But",NA,NA,NA,"But",6
"1940","where","FM","WRB","where",NA,"where",0,NA,"where",NA,NA,NA,"where",6
"1941","this","FM","DT","this",NA,"this",0,NA,"this",NA,NA,NA,"this",6
"1942","Letter","N.Reg.Nom.Sg.Masc","NP","Letter",NA,"Letter",0,NA,"Letter",NA,NA,NA,"Letter",6
"1943","e","FM","NN","e",NA,"e",0,NA,"e",NA,NA,NA,"e",6
"1944","has","FM","VHZ","has",NA,"has",0,NA,"has",NA,NA,NA,"has",6
"1945","a","FM","DT","a",NA,"a",0,NA,"a",NA,NA,NA,"a",6
"1946","loft","VFIN.Full.3.Sg.Pres.Ind","NN","loft","loft","loft",0,NA,"loft",NA,NA,NA,"loft",6
"1947","Sound","FM","NN","Sound",NA,"Sound",0,NA,"Sound",NA,NA,NA,"Sound",6
"1948","at","FM","IN","at",NA,"at",0,NA,"at",NA,NA,NA,"at",6
"1949","the","FM","DT","the",NA,"the",0,NA,"the",NA,NA,NA,"the",6
"1950","End","N.Name.*.*.*","NN","End",NA,"End",0,NA,"End",NA,NA,NA,"End",6
"1951","of","FM","IN","of","of","of",0,NA,"of",NA,NA,NA,"of",6
"1952","a","FM","DT","a",NA,"a",0,NA,"a",NA,NA,NA,"a",6
"1953","Syllable","FM","NN","Syllable",NA,"Syllable",0,NA,"Syllable",NA,NA,NA,"Syllable",6
"1954",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",6
"1955","or","FM","CC","or",NA,"or",0,NA,"or",NA,NA,NA,"or",6
"1956","before","FM","IN","before","before","before",0,NA,"before",NA,NA,NA,"before",6
"1957","a","FM","DT","a",NA,"a",0,NA,"a",NA,NA,NA,"a",6
"1958","Confonant","FM","NP","Confonant","Confonant","Confonant",1,"Confonant",NA,NA,NA,NA,NA,6
"1959",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",6
"1960","or","FM","CC","or",NA,"or",0,NA,"or",NA,NA,NA,"or",6
"1961","the","FM","DT","the",NA,"the",0,NA,"the",NA,NA,NA,"the",6
"1962","Vowels","FM","NP","Vowels",NA,"Vowels",1,"Vowels",NA,NA,NA,NA,NA,6
"1963","a","FM","DT","a",NA,"a",0,NA,"a",NA,NA,NA,"a",6
"1964",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",6
"1965","o","FM","NN","o",NA,"o",0,NA,"o",NA,NA,NA,"o",6
"1966",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",6
"1967","u","ADV","NN","u",NA,"u",0,NA,"u",NA,NA,NA,"u",6
"1968",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",6
"1969","we","PRO.Pers.Subst.1.Nom.Pl.*","PP","we",NA,"we",0,NA,"we",NA,NA,NA,"we",6
"1970","uſually","FM","RB","usually",NA,"usually",0,NA,"usually",NA,NA,NA,"usually",6
"1971","add","FM","VVP","add",NA,"add",0,NA,"add",NA,NA,NA,"add",6
"1972","the","FM","DT","the",NA,"the",0,NA,"the",NA,NA,NA,"the",6
"1973","filent","FM","NN","filent","filent","filent",1,"filent",NA,NA,NA,NA,NA,6
"1974","e","FM","NN","e",NA,"e",0,NA,"e",NA,NA,NA,"e",6
"1975",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",6
"1976","to","FM","TO","to",NA,"to",0,NA,"to",NA,NA,NA,"to",6
"1977","render","FM","VV","render",NA,"render",0,NA,"render",NA,NA,NA,"render",6
"1978","the","FM","DT","the",NA,"the",0,NA,"the",NA,NA,NA,"the",6
"1979","Sound","FM","JJ","Sound",NA,"Sound",0,NA,"Sound",NA,NA,NA,"Sound",6
"1980","ſtill","FM","NN","still",NA,"still",0,NA,"still",NA,NA,NA,"still",6
"1981","ſofter","FM","NN","softer","softer","softer",1,"softer",NA,NA,NA,NA,NA,6
"1982",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",6
"1983","as","ADV","IN","as",NA,"as",0,NA,"as",NA,NA,NA,"as",6
"1984","chäte","VFIN.Full.3.Sg.Past.Ind","NN","chäte",NA,"chäte",1,"chäte",NA,NA,NA,NA,NA,6
"1985",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",6
"1986","förce","FM","NN","förce","förce","förce",0,NA,"förce",NA,NA,NA,"förce",6
"1987",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",6
"1988","adwänce","FM","NN","adwänce",NA,"adwänce",1,"adwänce",NA,NA,NA,NA,NA,6
"1989",".","SYM.Pun.Sent","SENT",".",NA,".",1,".",NA,NA,NA,".",".",6
"1990","Moſt","FM","NP","Most",NA,"Most",0,NA,"Most",NA,NA,NA,"Most",6
"1991","Words","FM","NNS","Words",NA,"Words",0,NA,"Words",NA,NA,NA,"Words",6
"1992","ending","FM","VVG","ending",NA,"ending",0,NA,"ending",NA,NA,NA,"ending",6
"1993","in","APPR.In","IN","in",NA,"in",0,NA,"in",NA,NA,NA,"in",6
"1994","the","FM","DT","the",NA,"the",0,NA,"the",NA,NA,NA,"the",6
"1995","Sound","FM","NN","Sound",NA,"Sound",0,NA,"Sound",NA,NA,NA,"Sound",6
"1996","of","FM","IN","of","of","of",0,NA,"of",NA,NA,NA,"of",6
"1997","ace","FM","NN","ace",NA,"ace",0,NA,"ace",NA,NA,NA,"ace",6
"1998",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",6
"1999","ece","FM","NN","ece",NA,"ece",0,NA,"ece",NA,NA,NA,"ece",6
"2000",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",6
"2001","ice","FM","NN","ice",NA,"ice",0,NA,"ice",NA,NA,NA,"ice",6
"2002",",","SYM.Pun.Comma",",",",",NA,",",1,",",NA,NA,NA,",",",",6
